symbol,funding_time,year,rate,z,side,r1,r4,r12
ETHUSDT,1783123200000,2026,9.748e-05,2.017950786800684,SHORT,0.006202357599687998,-0.0016993516432513727,-0.003169034734347815
ETHUSDT,1783814400000,2026,6.46e-06,-2.1129517289069693,SHORT,-0.009805091241746118,-0.00936752840434268,-0.009982277415043978
ETHUSDT,1784131200000,2026,8.736e-05,2.2333374877076277,SHORT,-0.004342169219289248,-0.001988817465734049,0.0006255767239248841
ETHUSDT,1784419200003,2026,-1.262e-05,-2.4276973700557303,LONG,-0.001134747317835119,0.0031983198534604996,0.0048685379053568754
ETHUSDT,1784793600000,2026,-3.313e-05,-2.975236780712723,LONG,-0.0012627871855246835,-0.011506957679774199,-0.021273433620215117
ETHUSDT,1785110400010,2026,0.0001,2.922192887654245,SHORT,-0.0030339985117286503,-0.005608240096567101,-0.007634251492651213
ETHUSDT,1785225600000,2026,-3.657e-05,-2.0468450183070446,LONG,-0.004421525257877374,0.004232905856425752,0.017889564750775123
ETHUSDT,1785715200000,2026,0.0001,2.3138125061885666,SHORT,0.0035460366248725055,0.010195901603620702,0.01632030195138402
ETHUSDT,1786492800001,2026,0.0001,2.4323192184325686,SHORT,-0.0012799236979732474,-0.0036548565614696374,-0.015225842683351263
ETHUSDT,1787155200004,2026,0.0001,2.216876898476352,SHORT,-0.0006413263230603053,-0.06006713903248201,-0.07427552244912212
ETHUSDT,1787846400013,2026,1.082e-05,-2.672495733494561,SHORT,0.001647410861626793,0.005656182171128778,0.014559019586782107
ETHUSDT,1788998400000,2026,-1.168e-05,-2.026540838435418,LONG,-0.00030851919152898694,0.005638036163439407,-0.020635522682129183
ETHUSDT,1789056000002,2026,-0.0001081,-5.015799984310429,LONG,0.007014829873442989,0.005260650050658716,0.004215613775748423
BNBUSDT,1672876800009,2023,-0.00042886,-12.460716267231547,LONG,0.001593625835278026,0.004773278752657812,-0.0015572082408607517
BNBUSDT,1673136000015,2023,-0.00042242,-2.390857227421976,LONG,0.0011520738601453878,0.002762750692480863,0.0027244313776253752
BNBUSDT,1673683200001,2023,0.00035334,3.346162018759321,SHORT,0.026009016671036552,0.02620519126705554,0.030497957513858084
BNBUSDT,1675324800023,2023,0.00054212,9.054650442013212,SHORT,-0.0008473038090891909,-0.004530771637374446,0.0028194225221946983
BNBUSDT,1676073600007,2023,-0.00023045,-2.5436149735275286,LONG,-0.003913388766830015,-0.00019530614299895165,0.0043843338665457785
BNBUSDT,1676188800000,2023,-0.00030295,-2.3539196107133473,LONG,0.005719686712067938,0.0033188030722601253,0.041276866118109046
BNBUSDT,1676304000002,2023,-0.00029629,-2.521903162359717,LONG,0.0021784204531990242,0.01916101122962788,0.02387727038042646
BNBUSDT,1677312000015,2023,-8.665e-05,-2.0212569612050633,LONG,-0.003452170991331166,-0.0037182168858168633,-0.012906847618157767
BNBUSDT,1677628800016,2023,-0.00025319,-4.238395157625984,LONG,0.004479327960057408,0.01662142938914357,0.007355410538973242
BNBUSDT,1677744000013,2023,-0.00023545,-2.987564542217193,LONG,-0.0007044734352636438,-0.0004360440809022462,0.004984204735265417
BNBUSDT,1678406400000,2023,-0.00027317,-2.2586350142194616,LONG,0.0036045259394142807,-0.00886615077017597,-0.016030933792697898
BNBUSDT,1678521600003,2023,-0.0006044,-5.274471876591847,LONG,0.0037108493851057147,-0.00051040870261161,-0.0027008301391526156
BNBUSDT,1679011200017,2023,-0.00117649,-7.30654371885988,LONG,0.014070400636819943,0.009291057621167303,0.015517840730310371
BNBUSDT,1680566400002,2023,-0.00067885,-2.435278773293337,LONG,-0.0012001104244439053,0.0023312298076019235,0.009035525668709443
BNBUSDT,1681459200008,2023,0.0002423,3.7207491855782067,SHORT,0.0005403782779349693,0.004602550051563696,0.011895557214126039
BNBUSDT,1681574400011,2023,0.00030622,3.689834763625148,SHORT,0.003842925349048276,0.004745751255266856,0.0008393789089265106
BNBUSDT,1681660800002,2023,0.00045468,4.293827362574018,SHORT,-0.008281858983138395,-0.006906303529101601,-0.0029697996310098403
BNBUSDT,1682121600000,2023,-0.0001808,-2.0139024699363683,LONG,0,0.00773596090980676,0.02242087350525177
BNBUSDT,1682208000009,2023,-0.00047608,-3.3222423371725105,LONG,-0.0026370444028467306,0.0018146080890370064,-0.0004541669898671552
BNBUSDT,1682553600014,2023,-0.00116648,-2.371870525137789,LONG,-0.008833926622844074,-0.0028459748692083336,-0.015222370470257162
BNBUSDT,1682668800007,2023,-0.00194664,-4.009734190522242,LONG,-0.007858648124657476,0.005349768598804036,0.01113379672518124
BNBUSDT,1682985600015,2023,-0.00149947,-2.0027486883100107,LONG,0.0014100051379691695,-0.008285510877226333,-0.00596851390313136
BNBUSDT,1685347200020,2023,5.509e-05,41.211581099880355,SHORT,-0.0004770764844078425,-0.006563638308449353,0.008498182194012946
BNBUSDT,1685894400000,2023,0.00016004,2.2746658988147983,SHORT,0.0002286871732797393,-0.0010121293124502476,0.01729833417408895
BNBUSDT,1686384000000,2023,-0.00036574,-10.143063270720246,LONG,-0.007095652737320211,-0.014072277724414823,-0.0077700468619319
BNBUSDT,1686470400000,2023,-0.00018089,-2.3689863242713756,LONG,-0.0033473898335356434,-0.003007903303646704,0.00577853433236806
BNBUSDT,1686556800000,2023,-0.00070002,-6.964121421304154,LONG,0.023006356768323567,0.01813912830559265,-0.0006975629179400984
BNBUSDT,1686729600000,2023,-0.00044698,-2.379372843181449,LONG,0.006104605483326832,0.008680785308458172,-0.05351542256144753
BNBUSDT,1687852800000,2023,7.353e-05,32.272731483119195,SHORT,-0.001634363904922782,-0.006396476584576663,-0.0010898726766270035
BNBUSDT,1688169600000,2023,5.352e-05,3.3141073507420047,SHORT,0.001975309284254698,0.007924756679348057,-0.01051026953498112
BNBUSDT,1688313600001,2023,0.00023805,5.593614686721661,SHORT,0.0032371107371995606,-0.004164121142647422,-0.011066020166064002
BNBUSDT,1688688000000,2023,-0.00046009,-7.8063933547612105,LONG,0.005401016172793374,0.001031016501674968,0.006938820832961101
BNBUSDT,1689033600000,2023,-0.00025923,-2.0439125137537504,LONG,8.168266290026633e-05,0.006878753948517929,0.0054174181901859506
BNBUSDT,1689379200000,2023,-0.00116654,-2.826868328335572,LONG,0.0008857396504676068,0.002052108154003752,0.008422960113830907
BNBUSDT,1689552000000,2023,-0.00180248,-3.936629012619948,LONG,0.0075983186843685485,0.0060750264323819565,0.006445770602557262
BNBUSDT,1691539200000,2023,0.00015375,3.8990654105274962,SHORT,0.001061701271684794,0.0011025584554048278,-0.00024484799142923154
BNBUSDT,1691712000000,2023,-0.00015036,-5.02918292620764,LONG,-0.001903737693698336,-0.004973897347112976,-0.005181680920491186
BNBUSDT,1692144000000,2023,-0.00044204,-3.51637722623161,LONG,0.0003382234843893768,-0.0019893765423239277,-0.012338481921330665
BNBUSDT,1692201600000,2023,-0.000444,-2.853386690487753,LONG,-0.000810528380870713,-0.008049022348396186,-0.015903369648689842
BNBUSDT,1692316800000,2023,-0.00074175,-4.447147817780659,LONG,-0.008013780723553656,-0.019574603124629636,-0.006819092349136514
BNBUSDT,1692633600000,2023,-0.00073843,-3.3422916621255476,LONG,0.0065053324222213785,0.011878493871886055,0.00023991746954163366
BNBUSDT,1692720000000,2023,-0.00084222,-3.3250999320650227,LONG,-0.006013013947010786,0.010580073684336373,0.031550760044987185
BNBUSDT,1695139200000,2023,2.55e-05,2.9430115979877027,SHORT,0.004600458957927059,0.004047285108943344,0.007463408826253781
BNBUSDT,1695715200000,2023,4.495e-05,9.63431107483292,SHORT,0.0005169051594147793,0.004661793576699122,0.005795205740536004
BNBUSDT,1695859200000,2023,7.853e-05,4.634369417617648,SHORT,-0.000658978607043024,0.0025930567793342484,-0.005493874311776091
BNBUSDT,1696147200000,2023,7.729e-05,3.3932280762036773,SHORT,-0.0023675242588479138,-0.004405599909893834,0.005452652446985347
BNBUSDT,1696752000001,2023,0.00010022,2.9616208383932365,SHORT,0.002175456048317153,0.006302890330115715,-0.0009443763096802353
BNBUSDT,1697500800000,2023,7.755e-05,3.1946977552033173,SHORT,-0.002566556858134398,0.0026200071130362975,0.012648575824794433
BNBUSDT,1697760000000,2023,6.957e-05,2.8013308405845985,SHORT,-0.0001896094051945148,-0.009342775456088363,-0.011875728637350792
BNBUSDT,1697904000000,2023,0.00013226,3.601189806406119,SHORT,-0.006622540760493457,-0.004901169752268882,-0.007505337890656687
BNBUSDT,1698019200000,2023,0.00016356,2.886986896711732,SHORT,-0.00301686931746787,-0.01571545265459524,-0.007570611248463084
BNBUSDT,1698105600000,2023,0.00018908,2.6379082615426896,SHORT,0.005916793697965493,0.005137404180270356,-0.0011619651426793556
BNBUSDT,1698249600001,2023,0.00028079,3.6411307681847624,SHORT,-0.001871658300395091,0.006264282867876291,-0.007952593170791618
BNBUSDT,1698883200001,2023,0.00045291,3.9560684348105464,SHORT,-0.002089955913774659,-0.00030505741852944007,-0.012302516005455087
BNBUSDT,1699315200001,2023,0.00036433,2.321789244500952,SHORT,0.001627404253035567,0.0010317051825813619,0.014702622017592376
BNBUSDT,1701648000000,2023,0.00032083,2.2002510569963225,SHORT,8.716116104185555e-05,-0.0006099155020474897,-0.007381068591601157
BNBUSDT,1701993600000,2023,0.00038437,2.36806367422635,SHORT,0.0012416245467262012,-0.010809535842918397,-0.005334256359430829
BNBUSDT,1702425600000,2023,-0.00052326,-5.144425125646581,LONG,-0.01150540016676988,-0.023307331670882458,-0.0076555397813282385
BNBUSDT,1702684800000,2023,-0.00062037,-2.1417642971332858,LONG,0.0049288272656357966,0.009348141559480036,0.007809679717574483
BNBUSDT,1703030400000,2023,-0.00128946,-4.330601564439504,LONG,-0.007050371819658036,0.0009862517319147645,0.013797647550874034
BNBUSDT,1703116800000,2023,-0.00094659,-2.366670071947099,LONG,0.001009904921724572,-0.0007386529638984697,0.05275732399176916
BNBUSDT,1703347200000,2023,-0.00101472,-2.2459103615777023,LONG,0.002667260972278529,0.004626125457611364,-0.0021166386780577104
BNBUSDT,1703779200000,2023,-0.00114629,-2.1515504907975136,LONG,0.00852046125198787,-0.01593525178832477,-0.026847043617921697
BNBUSDT,1703980800000,2023,-0.0012624,-2.3965671306687026,LONG,0.00047271639472848555,0.014458083175229917,-0.004612816621376439
BNBUSDT,1705593600000,2024,-0.00051549,-2.034528964313471,LONG,-0.00498625793839433,-0.007375591030802011,-0.0007062147186168916
BNBUSDT,1707379200000,2024,-0.00032307,-33.317241876003976,LONG,0.0014588819941843737,0.005033647351741614,0.00906756287829317
BNBUSDT,1707782400000,2024,-0.00126582,-2.834041500927671,LONG,0.0024052744930460296,-0.005164969230287128,-0.007619259332045826
BNBUSDT,1708329600000,2024,0.00035989,2.3044076248874483,SHORT,0.0008264816578295876,-0.007747027210159961,-0.004065450737247204
BNBUSDT,1708588800001,2024,-0.00107399,-2.774105801873105,LONG,0.006030432538458564,0.0029673222670785655,0.015785338532833364
BNBUSDT,1708675200000,2024,-0.00084438,-2.081678092893569,LONG,-0.001300580135817522,-0.009728869966300041,-0.003986716243821345
BNBUSDT,1708819200001,2024,-0.00096796,-2.002017817970778,LONG,-0.0015766656793949482,-0.006718065179813591,0.009382133136286414
BNBUSDT,1709193600000,2024,0.00059364,2.2285234025440994,SHORT,0.01270303016889008,0.022275986617584915,0.024486855160857576
BNBUSDT,1711440000000,2024,0.00037308,2.5516459964612586,SHORT,-0.0007378465278653178,0.004101604365022043,0.030003953394320534
BNBUSDT,1711785600000,2024,-7.709e-05,-2.1021766601126908,LONG,0.00508465782186627,0.00812308881033416,0.01057366459709478
BNBUSDT,1712275200000,2024,-0.00042037,-2.5149148954071996,LONG,-0.006623558246326572,-0.0210284306061132,-0.014257314348049466
BNBUSDT,1712476800000,2024,-0.00059616,-2.053245057851505,LONG,-0.0021983086995055402,-0.000919634254769015,-0.012090637584002348
BNBUSDT,1712995200000,2024,-0.00086248,-2.785275442930611,LONG,0.002451763642304592,8.406398955828784e-05,-0.1252550610035248
BNBUSDT,1713225600001,2024,-0.0009491,-2.146754876663555,LONG,-0.0009881785381223066,-0.015279009322261802,-0.012626709263278657
BNBUSDT,1714118400000,2024,-0.00065053,-2.203540998739943,LONG,-0.006819315272054948,-0.010786948615576409,-0.009955596623162095
BNBUSDT,1714291200000,2024,-0.00078809,-2.4709936562859185,LONG,0.0042431113205166505,0.0022652329883491094,0.010285425776479085
BNBUSDT,1715702400000,2024,-0.00129616,-6.960147900530774,LONG,-0.0018380733688068574,0.00031778539160826123,0.004791356556583191
BNBUSDT,1716825600000,2024,0.00019809,2.277588039093158,SHORT,0.0024031988809305803,0.011330728642550041,0.02585302892646643
BNBUSDT,1717200000000,2024,0.00019589,2.0957428941259737,SHORT,-0.0003699966406151469,-0.0026542147016070257,-0.0032747545912061265
BNBUSDT,1717286400000,2024,0.00036939,4.300919036586682,SHORT,-0.0025472663756047195,-0.0032903740861026922,0.0042654604392916295
BNBUSDT,1717401600000,2024,0.00028495,2.139655453302523,SHORT,-0.0036557300508657195,-0.007993444832739217,0.004308631894946527
BNBUSDT,1719907200000,2024,3.136e-05,11.078145677746248,SHORT,0.00037951973958142804,-0.0017404944984323162,0.001173526754749011
BNBUSDT,1719964800000,2024,0.00012485,19.860201025376817,SHORT,0.005030565612172794,0.021367515048214443,0.04188808312238733
BNBUSDT,1722268800001,2024,5.116e-05,22.9478440314771,SHORT,-0.0022040393153873413,-0.004264842372218293,0.00238304498793937
BNBUSDT,1722412800000,2024,2.973e-05,2.9465632262334944,SHORT,0.0023684782105030844,0.0032559714418849456,0.01983564518387879
BNBUSDT,1722931200000,2024,-0.00010267,-9.728347974885637,LONG,0.0005619205342499995,-0.011557917607149417,0.014651898282797853
BNBUSDT,1724284800000,2024,-8.055e-05,-6.66560368053724,LONG,0.0016917794148722908,0.004206530715959828,0.023393899089648673
BNBUSDT,1724371200000,2024,-0.00020609,-11.016275800445197,LONG,0.003246201381323128,-0.004562458602137153,-0.008610593808286932
BNBUSDT,1724515200000,2024,-0.00025018,-2.5145369839687324,LONG,0.0015759904591280374,0.00991128967065664,-0.007900145218505388
BNBUSDT,1726473600001,2024,-0.00014697,-207.990090149456,LONG,-0.007039385470081493,-0.004126201720725738,-0.03708252516756375
BNBUSDT,1726588800000,2024,-0.00012454,-2.9859913262325337,LONG,0.005004668065160437,-0.002530115204830017,-0.0017410591867916849
BNBUSDT,1726761600001,2024,-0.00035746,-6.680179860308037,LONG,-0.0002983267401850708,-0.006283627852882513,0.007603535989840382
BNBUSDT,1727827200000,2024,-2.629e-05,-2.016656383883948,LONG,0.007942882321919595,0.007581564954882697,-0.013379965002960542
BNBUSDT,1727971200000,2024,-0.00013994,-8.966104050845932,LONG,0.005733748553488405,0.006563341086802766,0.015205358854420986
BNBUSDT,1728432000000,2024,-0.00037285,-14.461549404982268,LONG,-0.0001554820378189861,-0.0011580577038965915,0.0021569769283635255
BNBUSDT,1729497600000,2024,0.00016124,9.034728991834037,SHORT,0.00248332926462992,0.005682909781893375,0.017213383606516988
BNBUSDT,1730246400000,2024,0.0002239,7.2823879269362335,SHORT,0.0007967995640770093,-0.00031522451712310694,0.00935248421122067
BNBUSDT,1730966400000,2024,0.00027164,5.045979840048065,SHORT,0.0007376733447661772,0.0036769994164805404,-0.006498139414154485
BNBUSDT,1731139200000,2024,0.00018785,2.156662868533271,SHORT,0.0031217094908057696,0.013347122614434144,0.020378696997551377
BNBUSDT,1731225600000,2024,0.00029165,3.3243463566220806,SHORT,-0.0023163660759359336,-0.006196449802115951,0.02335059370513856
BNBUSDT,1732348800000,2024,0.00031409,2.3277970939132913,SHORT,0.00901176722444292,0.004076670844194065,0.03079587546296587
BNBUSDT,1733097600001,2024,0.00034152,2.4868934670727043,SHORT,-0.013071095026629162,0.008283863418633977,0.03859557625133535
BNBUSDT,1733184000000,2024,0.00036686,2.5606654067785204,SHORT,0.008059174615615526,0.0007188468171741563,0.007673928014504525
BNBUSDT,1733356800001,2024,0.00042947,2.777836090478062,SHORT,0.022787842505642423,-0.010053810579215169,-0.014447309786218979
BNBUSDT,1733673600000,2024,0.00012175,-2.2040427147729713,SHORT,-0.0003109389705933386,0.00044629877061939905,0.02029708414217362
BNBUSDT,1733846400000,2024,5.529e-05,-2.1792424199922067,SHORT,0.03063246702547575,-0.008559295718967606,-0.015022757093905206
BNBUSDT,1734969600001,2024,-0.00011832,-3.224182711058334,LONG,-0.0015676854947210199,0.009557878545329582,0.012482703982641086
BNBUSDT,1735228800000,2024,-0.00031562,-4.585677104968759,LONG,-0.005730011336845528,-0.006775368305261665,-0.00741473593435426
BNBUSDT,1736208000000,2025,9.183e-05,3.033475023950175,SHORT,-0.0008939562281756097,-0.000632728594306308,0.003942929213888072
BNBUSDT,1736294400001,2025,-0.00097361,-24.055659502551013,LONG,-0.007777484612607335,-0.01616375967368944,-0.017188135579340666
BNBUSDT,1736467200000,2025,-0.00046329,-2.1159144824302345,LONG,0.0008890768033779023,0.004785846547142912,0.014950384473282266
BNBUSDT,1736784000000,2025,-0.00056181,-2.209893836128014,LONG,-0.0033811744172205886,0.013734248227808431,0.02538509196602518
BNBUSDT,1737964800000,2025,-0.00011806,-3.3634438164160656,LONG,0.008562988362675062,0.0190735841807193,0.039887959075991374
BNBUSDT,1738886400000,2025,-7.517e-05,-6.9115936233704955,LONG,0.00695950041651812,0.008269800248827376,0.015480131915940238
BNBUSDT,1739088000000,2025,-0.00035055,-13.282093286823287,LONG,-0.015276516065509319,-0.03907221392334812,-0.04685598812367477
BNBUSDT,1739462400001,2025,-0.00055066,-7.569809924197524,LONG,-0.001972239877886041,0.002787364765543482,0.013727275357904436
BNBUSDT,1739721600000,2025,-0.00035333,-2.5835361329901403,LONG,-0.0002965071479945707,0.004156656996239758,-0.008201098260220254
BNBUSDT,1740153600000,2025,-0.00040529,-2.7651566984362224,LONG,-0.015662665236104427,-0.021255260322604674,-0.001388793727939163
BNBUSDT,1740355200000,2025,-0.00052382,-3.888736914160939,LONG,-0.004813450137400278,-0.020876746185971313,-0.02258025754963009
BNBUSDT,1742342400000,2025,-0.00010693,-3.0281604567207,LONG,-0.011366327284212783,-0.008350711905299525,-0.025330157246112834
BNBUSDT,1742515200000,2025,-0.00031252,-2.992811062964776,LONG,0.0018466343977569524,0.00416601015950668,0.004974936948163389
BNBUSDT,1743523200000,2025,-0.00079717,-4.200124255029449,LONG,-0.00227833468766112,-0.0018845822216209485,-0.01725703985138373
BNBUSDT,1744646400000,2025,-0.00013678,-2.832613046130359,LONG,0.00443391380963947,0.0063281608158015324,0.00964722805686494
BNBUSDT,1744761600000,2025,-0.00022781,-4.134470044449682,LONG,0.008631905128537993,0.010520966311978424,0.007720445612485498
BNBUSDT,1744963200000,2025,-0.00022317,-3.1335823180274818,LONG,0.0005944142223030494,0.0047961722634930135,0.006806087392084331
BNBUSDT,1745049600000,2025,-0.000347,-4.3831095016307895,LONG,-0.002450505269599848,-0.007692736650562669,-0.002687423973747317
BNBUSDT,1745971200001,2025,-0.00022437,-3.2844894535682556,LONG,0.0002327978992190741,0.004215214180521765,-0.001964310126881946
BNBUSDT,1746057600000,2025,-0.0004973,-6.672265881855139,LONG,0.001415263433556875,0.0005163869685398128,0.0055330921194151695
BNBUSDT,1746374400002,2025,-0.00049565,-4.502912128864843,LONG,-0.0026230193370284463,0.0015637219761827589,0.003396280944256291
BNBUSDT,1746518400005,2025,-0.00046111,-2.891826763902572,LONG,-0.0027987047034250053,-0.0033694618114156363,0.0013045007118090179
BNBUSDT,1748764800002,2025,-2.485e-05,-3.7482596095635605,LONG,-0.0034115040616778335,-0.004967445064972138,0.006270092418251499
BNBUSDT,1749168000002,2025,-0.00017896,-21.87879299436436,LONG,-0.0009792463744896238,0.008159845289480964,0.021644244171340928
BNBUSDT,1749456000001,2025,-0.00013999,-2.814846684882237,LONG,0.003302791938779273,0.009067995046367695,0.01778244868911021
BNBUSDT,1749916800000,2025,-0.0001498,-2.3816164791118832,LONG,0.002990609851870502,-0.0007646632343313265,0.012232805508664596
BNBUSDT,1750262400001,2025,-0.00017564,-3.2003755569459114,LONG,0.0009208894256852629,0.005900824396061701,0.008149218517437433
BNBUSDT,1750521600000,2025,-0.00015072,-2.4382083520528135,LONG,-0.0025916166272946747,-0.0017059190034819257,-0.003668162286558449
BNBUSDT,1750752000000,2025,-0.00016409,-2.298933727105274,LONG,-0.0005012138878520193,0.0013144924666328415,0.008140776688803914
BNBUSDT,1752480000000,2025,9.44e-05,24.331283576387563,SHORT,0.0001276876478123441,0.0006527971168160457,0.01991641038685834
BNBUSDT,1752768000000,2025,4.682e-05,2.490726943074257,SHORT,-0.004444916225508653,-0.00032114159129363796,-0.03839698080411943
BNBUSDT,1753113600001,2025,0.00012067,3.427914286886655,SHORT,-0.0009154156626072363,0.009042104476955562,0.024931085150228797
BNBUSDT,1753200000007,2025,0.00010652,2.437516579165007,SHORT,0.0012745979589210935,-0.010807561823398686,-0.03962756201454345
BNBUSDT,1754755200007,2025,5.501e-05,2.438368548237952,SHORT,-0.0010067678013519626,-0.004293449787873805,-0.014273080698828875
BNBUSDT,1754899200000,2025,0.00014301,8.416837485627159,SHORT,0.005787572294894828,0.02307813798060784,0.010791072822194672
BNBUSDT,1755043200000,2025,0.0001441,4.614090715596866,SHORT,0.00553167114269872,-0.0022829286370429826,-0.02066592971705386
BNBUSDT,1755158400003,2025,0.00019442,3.142040519391511,SHORT,-0.00826235500302882,0.028599511986887073,0.029617799315737225
BNBUSDT,1755907200004,2025,0.00032856,4.979937031003113,SHORT,0.0023925471809629127,0.0038668678257103347,-0.0001907080321905067
BNBUSDT,1757260800000,2025,5.222e-05,2.463580924976476,SHORT,-0.0005948840151638083,-0.0014751204783481967,-0.00562578153382473
BNBUSDT,1757376000000,2025,0.00012454,6.121316613266008,SHORT,0.003176963988611605,-0.00021676259447011396,-0.0036672212387485114
BNBUSDT,1757520000000,2025,0.00010856,2.933092555925935,SHORT,0.00159149751184784,0.009575973639415187,0.0045363177639781175
BNBUSDT,1757692800005,2025,0.0001083,2.4687616852733516,SHORT,-0.008796940619570983,-0.01699868768952968,-0.018089347538802043
BNBUSDT,1758067200001,2025,0.00015544,2.242102449514231,SHORT,0.002920045041198067,0.008239707829642328,0.008334209412614115
BNBUSDT,1759132800002,2025,0.00016081,4.770243765504919,SHORT,-2.976618660628947e-05,0.006060956357364983,-0.019873831208456226
BNBUSDT,1759449600006,2025,0.00021025,5.042994048260536,SHORT,-0.0021692979432898075,-0.011873321461759713,-0.019067466725793937
BNBUSDT,1760342400002,2025,-0.00030569,-10.060557130587759,LONG,-0.013534218342552237,-0.0619648869137867,-0.06264210629257438
BNBUSDT,1760400000000,2025,-0.00027668,-4.384305717643018,LONG,-0.009161453490974044,-0.04745960130174705,-0.12416383961865739
BNBUSDT,1760486400006,2025,-0.00020435,-2.2537145040322475,LONG,-0.0024924968912637684,0.000429968833884142,-0.02579442436072587
BNBUSDT,1760976000000,2025,-0.00035218,-3.220224639521706,LONG,0.0006034561763086341,0.007353744850013188,-0.027972035810206908
BNBUSDT,1761696000004,2025,-0.00029777,-2.6769666311038183,LONG,0.003130517821288802,0.007947757094127516,0.012140522179618512
BNBUSDT,1761868800000,2025,-0.00030437,-2.8918254394191103,LONG,0.0032316172346396202,0.015708762639486923,-0.0020088600230103457
BNBUSDT,1762790400003,2025,-0.00021863,-6.872689035615791,LONG,0.006928539917921904,0.009055446072429068,0.008842958909395602
BNBUSDT,1763971200000,2025,0.00011464,2.568804307004668,SHORT,0.015998457709613185,0.021388664890595755,-0.020483186974599537
BNBUSDT,1764028800000,2025,0.00014383,3.0458927844471892,SHORT,0.00432011142070457,0.001619302434639527,0.013321198215914218
BNBUSDT,1765641600000,2025,6.184e-05,2.9584811286157673,SHORT,0.002106542762144315,0.004407628414964282,0.003289935217129148
BNBUSDT,1766188800005,2025,6.564e-05,4.206568252132262,SHORT,0.0018149994151063077,-0.0001520761319442614,0.001322867654473655
BNBUSDT,1766419200009,2025,8.095e-05,3.4447943602250057,SHORT,-0.0006683105818765712,0.013390777951678359,0.014185458309969255
BNBUSDT,1766937600000,2025,0.00010964,4.097113352434835,SHORT,-0.0025991893614773294,0.003836018031459836,-0.00534122133402984
BNBUSDT,1767398400001,2026,0.00010055,2.1999527026577996,SHORT,0.0020994940556506914,0.0026563154156133313,0.007270525089129115
BNBUSDT,1768032000002,2026,0.00012634,2.4832989997489023,SHORT,0.0032671262317358896,0.0048880340727758985,-0.0064474755909697265
BNBUSDT,1768089600003,2026,0.000134,2.452698321340966,SHORT,-0.0020051567875627434,-0.007810608692455933,-0.007843435939073558
BNBUSDT,1768320000002,2026,0.0001388,2.3052884307429453,SHORT,-0.00043434355085460196,-0.024800421548234874,-0.02594401700954082
BNBUSDT,1769328000011,2026,3.686e-05,2.195651416247788,SHORT,-0.002988044373913558,-0.0029199754881749315,0.020252401870193983
BNBUSDT,1769443200000,2026,5.329e-05,3.5460407374355363,SHORT,-0.001121268752845925,0.00019463383140890395,-0.013858557550674912
BNBUSDT,1769529600000,2026,6.294e-05,3.089508461704598,SHORT,0.008848771646749331,-0.003922622485411919,-0.004289580684095408
BNBUSDT,1773907200003,2026,-5.01e-05,-5.236882732157297,LONG,0.00605269690468577,-0.008764462011058398,-0.0035464339549949896
BNBUSDT,1773993600000,2026,-0.00012728,-9.779145405280346,LONG,-0.007097901214472109,-0.007971141145838015,-0.010126314393821376
BNBUSDT,1774195200002,2026,-7.288e-05,-2.55195669318135,LONG,0.00028556470614296504,-0.003990561509242097,-0.001556173398602914
BNBUSDT,1775030400000,2026,4.798e-05,3.376153914209767,SHORT,-0.00029225998357056924,0.001153636927334725,0.0031716368635509545
BNBUSDT,1775491200003,2026,3.249e-05,2.539550561501961,SHORT,0.0021143053796342263,-0.0014180423501747314,0.009433172014907579
BNBUSDT,1775606400000,2026,0.00010441,8.45737237461921,SHORT,0.0026082392980826654,0.004134213620171714,0.006818429611077079
BNBUSDT,1775865600000,2026,9.157e-05,3.1016398352457464,SHORT,-0.0007269843688100884,-0.0020144319346082087,-0.002970691384590258
BNBUSDT,1776124800005,2026,0.00015422,4.723806499772928,SHORT,-0.0024943563883714232,-0.003942464745140935,-0.005420949811251271
BNBUSDT,1776297600013,2026,0.00010905,2.164260265069793,SHORT,0.0013478172218327092,-3.206875541425883e-05,0.0029547337347953077
BNBUSDT,1777680000006,2026,6.706e-05,2.2681889428238033,SHORT,3.245962834008121e-05,0.0014129686869054027,-6.491609596896003e-05
BNBUSDT,1777881600000,2026,0.00011312,4.606054963958204,SHORT,-0.003922601248426566,0.009320089525604482,0.007843553339006498
BNBUSDT,1777996800000,2026,0.00010704,3.365121172456733,SHORT,0.0005241881161097847,-0.006332040596007408,-0.008318357735511102
BNBUSDT,1778083200002,2026,9.46e-05,2.017676494778472,SHORT,0.0015703424109491273,0.0012160301965653158,0.008403800250431004
BNBUSDT,1778601600000,2026,0.00015663,2.8164011747610473,SHORT,-0.007103550314157436,-0.020470347956531038,-0.04181003877577155
BNBUSDT,1779638400000,2026,9.4e-05,2.2638594213143537,SHORT,0.00083727236792831,0.002483413454198734,-0.004054644471842528
BNBUSDT,1780128000001,2026,0.00010904,2.554211128455893,SHORT,-0.002134757315043444,0.00040077483670510115,-0.06610667787418864
BNBUSDT,1780416000000,2026,0.0001285,2.501148199279411,SHORT,-0.003560674129526487,0.0037093484833137695,0.04187798368579137
BNBUSDT,1781510400013,2026,5.384e-05,2.1518579569518246,SHORT,0.002827017756330905,-0.013712419687748695,-0.005775360025628984
BNBUSDT,1781683200000,2026,5.44e-05,2.3642400691108514,SHORT,0.0017436506489331934,-0.01169488220014687,0.002475228228781833
BNBUSDT,1782518400000,2026,6.039e-05,2.4506804278093774,SHORT,0.003315290390862853,0.005561111368577468,0.006003796883168815
