strategy,symbol,entry_time,month,side,norm_return
ID121,ETHUSDT,1725123660000,2024-08,SHORT,0.032750828179
ID121,ETHUSDT,1725408060000,2024-09,SHORT,-0.017340443250
ID121,ETHUSDT,1725638460000,2024-09,SHORT,-0.017787104203
ID121,ETHUSDT,1727946060000,2024-10,SHORT,-0.019328135413
ID121,ETHUSDT,1728586860000,2024-10,SHORT,-0.020444411639
ID121,ETHUSDT,1729465260000,2024-10,LONG,-0.019124856773
ID121,ETHUSDT,1729900860000,2024-10,SHORT,-0.016588923284
ID121,ETHUSDT,1731074460000,2024-11,LONG,0.058903959823
ID121,ETHUSDT,1731196680000,2024-11,LONG,-0.019663196090
ID121,ETHUSDT,1733004720000,2024-11,LONG,-0.018467779178
ID121,ETHUSDT,1735995660000,2025-01,LONG,-0.020927097537
ID121,ETHUSDT,1738515840000,2025-02,SHORT,0.128479693100
ID121,ETHUSDT,1740574860000,2025-02,SHORT,0.052457432103
ID121,ETHUSDT,1740690060000,2025-02,SHORT,0.050275282939
ID121,ETHUSDT,1743249660000,2025-03,SHORT,-0.019642010359
ID121,ETHUSDT,1743858060000,2025-04,SHORT,0.094720623141
ID121,ETHUSDT,1746864060000,2025-05,LONG,0.067132162981
ID121,ETHUSDT,1749654060000,2025-06,LONG,-0.022768210958
ID121,ETHUSDT,1752685260000,2025-07,LONG,0.048783432711
ID121,ETHUSDT,1754676060000,2025-08,LONG,0.055859775146
ID121,ETHUSDT,1754776080000,2025-08,LONG,-0.025490937120
ID121,ETHUSDT,1755057660000,2025-08,LONG,-0.021795542701
ID121,ETHUSDT,1757696460000,2025-09,LONG,-0.017263912142
ID121,ETHUSDT,1760648460000,2025-10,SHORT,-0.018159094577
ID121,ETHUSDT,1761022860000,2025-10,SHORT,-0.024001769921
ID121,ETHUSDT,1761170460000,2025-10,SHORT,-0.027220855873
ID121,ETHUSDT,1762275660000,2025-11,SHORT,-0.017593321963
ID121,ETHUSDT,1762516860000,2025-11,SHORT,-0.024148193622
ID121,ETHUSDT,1763654460000,2025-11,SHORT,0.043836723496
ID121,ETHUSDT,1763712060000,2025-11,SHORT,-0.030423850084
ID121,ETHUSDT,1769360460000,2026-01,SHORT,-0.018012753534
ID121,ETHUSDT,1769738460000,2026-01,SHORT,0.032852743715
ID121,ETHUSDT,1769852880000,2026-01,SHORT,0.094728462872
ID121,ETHUSDT,1769943660000,2026-02,SHORT,0.033101709789
ID121,ETHUSDT,1773684060000,2026-03,LONG,-0.018104371816
ID121,ETHUSDT,1779940860000,2026-05,SHORT,-0.020659692129
ID121,ETHUSDT,1780412460000,2026-06,SHORT,0.036026206798
ID121,ETHUSDT,1780516860000,2026-06,SHORT,-0.028693665585
ID121,ETHUSDT,1780538460000,2026-06,SHORT,-0.028675913560
ID121,ETHUSDT,1780628460000,2026-06,SHORT,0.032629248336
ID121,ETHUSDT,1782309660000,2026-06,SHORT,0.050060590160
ID121,ETHUSDT,1783180980000,2026-07,LONG,-0.016665874140
ID121,ETHUSDT,1787241660000,2026-08,LONG,0.036093258639
V54,ETHUSDT,1725123660000,2024-08,SHORT,0.032750828179
V54,ETHUSDT,1725408060000,2024-09,SHORT,-0.017340443250
V54,ETHUSDT,1725638460000,2024-09,SHORT,-0.017787104203
V54,ETHUSDT,1727946060000,2024-10,SHORT,-0.019328135413
V54,ETHUSDT,1728586860000,2024-10,SHORT,-0.020444411639
V54,ETHUSDT,1729465260000,2024-10,LONG,-0.019124856773
V54,ETHUSDT,1729900860000,2024-10,SHORT,-0.016588923284
V54,ETHUSDT,1731074460000,2024-11,LONG,0.058903959823
V54,ETHUSDT,1731196680000,2024-11,LONG,-0.019663196090
V54,ETHUSDT,1733004720000,2024-11,LONG,-0.018467779178
V54,ETHUSDT,1735995660000,2025-01,LONG,-0.020927097537
V54,ETHUSDT,1738515840000,2025-02,SHORT,0.128479693100
V54,ETHUSDT,1740574860000,2025-02,SHORT,0.052457432103
V54,ETHUSDT,1740690060000,2025-02,SHORT,0.050275282939
V54,ETHUSDT,1743249660000,2025-03,SHORT,-0.019642010359
V54,ETHUSDT,1743858060000,2025-04,SHORT,0.094720623141
V54,ETHUSDT,1746864060000,2025-05,LONG,0.067132162981
V54,ETHUSDT,1749654060000,2025-06,LONG,-0.022768210958
V54,ETHUSDT,1751551260000,2025-07,LONG,-0.022818955917
V54,ETHUSDT,1752170460000,2025-07,LONG,0.056458602089
V54,ETHUSDT,1752685260000,2025-07,LONG,0.048783432711
V54,ETHUSDT,1753682460000,2025-07,LONG,-0.023589102109
V54,ETHUSDT,1754676060000,2025-08,LONG,0.055859775146
V54,ETHUSDT,1754776080000,2025-08,LONG,-0.025490937120
V54,ETHUSDT,1755057660000,2025-08,LONG,-0.021795542701
V54,ETHUSDT,1757696460000,2025-09,LONG,-0.017263912142
V54,ETHUSDT,1760648460000,2025-10,SHORT,-0.018159094577
V54,ETHUSDT,1761022860000,2025-10,SHORT,-0.024001769921
V54,ETHUSDT,1761170460000,2025-10,SHORT,-0.027220855873
V54,ETHUSDT,1762275660000,2025-11,SHORT,-0.017593321963
V54,ETHUSDT,1762516860000,2025-11,SHORT,-0.024148193622
V54,ETHUSDT,1763654460000,2025-11,SHORT,0.043836723496
V54,ETHUSDT,1763712060000,2025-11,SHORT,-0.030423850084
V54,ETHUSDT,1769360460000,2026-01,SHORT,-0.018012753534
V54,ETHUSDT,1769738460000,2026-01,SHORT,0.032852743715
V54,ETHUSDT,1769852880000,2026-01,SHORT,0.094728462872
V54,ETHUSDT,1769943660000,2026-02,SHORT,0.033101709789
V54,ETHUSDT,1773684060000,2026-03,LONG,-0.018104371816
V54,ETHUSDT,1779940860000,2026-05,SHORT,-0.020659692129
V54,ETHUSDT,1780412460000,2026-06,SHORT,0.036026206798
V54,ETHUSDT,1780516860000,2026-06,SHORT,-0.028693665585
V54,ETHUSDT,1780538460000,2026-06,SHORT,-0.028675913560
V54,ETHUSDT,1780628460000,2026-06,SHORT,0.032629248336
V54,ETHUSDT,1782309660000,2026-06,SHORT,0.050060590160
V54,ETHUSDT,1783180980000,2026-07,LONG,-0.016665874140
V54,ETHUSDT,1787241660000,2026-08,LONG,0.036093258639
ID121,LTCUSDT,1724756460000,2024-08,SHORT,-0.017282507729
ID121,LTCUSDT,1729195260000,2024-10,LONG,0.018046112744
ID121,LTCUSDT,1731783960000,2024-11,LONG,-0.029509037324
ID121,LTCUSDT,1733169780000,2024-12,LONG,-0.028199436742
ID121,LTCUSDT,1737050460000,2025-01,LONG,-0.026600979247
ID121,LTCUSDT,1737086460000,2025-01,LONG,0.035550955010
ID121,LTCUSDT,1739635260000,2025-02,LONG,-0.027819728887
ID121,LTCUSDT,1743944460000,2025-04,SHORT,0.123660158372
ID121,LTCUSDT,1746777660000,2025-05,LONG,0.047373379049
ID121,LTCUSDT,1746921780000,2025-05,LONG,-0.029563521190
ID121,LTCUSDT,1750514460000,2025-06,SHORT,0.050921595182
ID121,LTCUSDT,1752167160000,2025-07,LONG,0.050593261698
ID121,LTCUSDT,1752245760000,2025-07,LONG,-0.026422245737
ID121,LTCUSDT,1752804060000,2025-07,LONG,0.036563532097
ID121,LTCUSDT,1752832860000,2025-07,LONG,-0.027481951961
ID121,LTCUSDT,1752991260000,2025-07,LONG,-0.016784554317
ID121,LTCUSDT,1754352060000,2025-08,LONG,0.034638794404
ID121,LTCUSDT,1757754060000,2025-09,LONG,-0.018998828204
ID121,LTCUSDT,1760104860000,2025-10,LONG,-0.025979655035
ID121,LTCUSDT,1768896060000,2026-01,SHORT,0.054595380938
ID121,LTCUSDT,1769846460000,2026-01,SHORT,0.045368711672
ID121,LTCUSDT,1770289260000,2026-02,SHORT,0.038463510323
ID121,LTCUSDT,1773633660000,2026-03,LONG,0.019060566241
ID121,LTCUSDT,1779494460000,2026-05,SHORT,-0.016962610942
ID121,LTCUSDT,1780380060000,2026-06,SHORT,0.049062320411
ID121,LTCUSDT,1780520460000,2026-06,SHORT,0.037002114252
ID121,LTCUSDT,1780630740000,2026-06,SHORT,0.033413677254
ID121,LTCUSDT,1780776060000,2026-06,SHORT,-0.027828641368
ID121,LTCUSDT,1784469660000,2026-07,LONG,-0.019199267082
ID121,LTCUSDT,1787288460000,2026-08,LONG,0.036562954930
ID121,LTCUSDT,1787367660000,2026-08,LONG,-0.031528512057
V54,LTCUSDT,1724756460000,2024-08,SHORT,-0.017282507729
V54,LTCUSDT,1727481660000,2024-09,LONG,-0.017999719356
V54,LTCUSDT,1729195260000,2024-10,LONG,0.018046112744
V54,LTCUSDT,1731783960000,2024-11,LONG,-0.029509037324
V54,LTCUSDT,1733169780000,2024-12,LONG,-0.028199436742
V54,LTCUSDT,1737050460000,2025-01,LONG,-0.026600979247
V54,LTCUSDT,1737086460000,2025-01,LONG,0.035550955010
V54,LTCUSDT,1739635260000,2025-02,LONG,-0.027819728887
V54,LTCUSDT,1743944460000,2025-04,SHORT,0.123660158372
V54,LTCUSDT,1745632860000,2025-04,LONG,-0.021347442481
V54,LTCUSDT,1746777660000,2025-05,LONG,0.047373379049
V54,LTCUSDT,1746921780000,2025-05,LONG,-0.029563521190
V54,LTCUSDT,1747969260000,2025-05,LONG,-0.026519473142
V54,LTCUSDT,1750514460000,2025-06,SHORT,0.050921595182
V54,LTCUSDT,1752167160000,2025-07,LONG,0.050593261698
V54,LTCUSDT,1752245760000,2025-07,LONG,-0.026422245737
V54,LTCUSDT,1752804060000,2025-07,LONG,0.036563532097
V54,LTCUSDT,1752832860000,2025-07,LONG,-0.027481951961
V54,LTCUSDT,1752991260000,2025-07,LONG,-0.016784554317
V54,LTCUSDT,1754352060000,2025-08,LONG,0.034638794404
V54,LTCUSDT,1757754060000,2025-09,LONG,-0.018998828204
V54,LTCUSDT,1760104860000,2025-10,LONG,-0.025979655035
V54,LTCUSDT,1768896060000,2026-01,SHORT,0.054595380938
V54,LTCUSDT,1769846460000,2026-01,SHORT,0.045368711672
V54,LTCUSDT,1770289260000,2026-02,SHORT,0.038463510323
V54,LTCUSDT,1773633660000,2026-03,LONG,0.019060566241
V54,LTCUSDT,1779494460000,2026-05,SHORT,-0.016962610942
V54,LTCUSDT,1780380060000,2026-06,SHORT,0.049062320411
V54,LTCUSDT,1780520460000,2026-06,SHORT,0.037002114252
V54,LTCUSDT,1780630740000,2026-06,SHORT,0.033413677254
V54,LTCUSDT,1780776060000,2026-06,SHORT,-0.027828641368
V54,LTCUSDT,1783800060000,2026-07,LONG,-0.016521051176
V54,LTCUSDT,1784469660000,2026-07,LONG,-0.019199267082
V54,LTCUSDT,1786287660000,2026-08,LONG,-0.016877093763
V54,LTCUSDT,1787288460000,2026-08,LONG,0.036562954930
V54,LTCUSDT,1787367660000,2026-08,LONG,-0.031528512057
ID121,NEARUSDT,1724493900000,2024-08,LONG,0.035235793583
ID121,NEARUSDT,1724529660000,2024-08,LONG,-0.025836400220
ID121,NEARUSDT,1725123660000,2024-08,SHORT,0.042322098880
ID121,NEARUSDT,1727103660000,2024-09,LONG,0.041379915300
ID121,NEARUSDT,1730712780000,2024-11,SHORT,-0.026143584885
ID121,NEARUSDT,1736751660000,2025-01,SHORT,0.038161699686
ID121,NEARUSDT,1740466860000,2025-02,SHORT,-0.027710514977
ID121,NEARUSDT,1740596700000,2025-02,SHORT,-0.029189515634
ID121,NEARUSDT,1741539660000,2025-03,SHORT,0.063112726100
ID121,NEARUSDT,1743926460000,2025-04,SHORT,0.032388899852
ID121,NEARUSDT,1746748860000,2025-05,LONG,0.047474484839
ID121,NEARUSDT,1746780360000,2025-05,LONG,0.035728548235
ID121,NEARUSDT,1746910860000,2025-05,LONG,0.039276167601
ID121,NEARUSDT,1747969260000,2025-05,LONG,-0.027552448983
ID121,NEARUSDT,1752130860000,2025-07,LONG,0.052021686651
ID121,NEARUSDT,1752199260000,2025-07,LONG,-0.018348731229
ID121,NEARUSDT,1757509260000,2025-09,LONG,-0.016167707581
ID121,NEARUSDT,1757552460000,2025-09,LONG,-0.025387312175
ID121,NEARUSDT,1758207660000,2025-09,LONG,0.061548162597
ID121,NEARUSDT,1760684460000,2025-10,SHORT,-0.019995844209
ID121,NEARUSDT,1761930060000,2025-10,SHORT,-0.029954348926
ID121,NEARUSDT,1763712060000,2025-11,SHORT,0.049157891445
ID121,NEARUSDT,1764954060000,2025-12,SHORT,-0.026748340244
ID121,NEARUSDT,1767412860000,2026-01,LONG,-0.026566687658
ID121,NEARUSDT,1767578460000,2026-01,LONG,-0.020658553290
ID121,NEARUSDT,1768892460000,2026-01,SHORT,0.039876460690
ID121,NEARUSDT,1769756460000,2026-01,SHORT,-0.027951722522
ID121,NEARUSDT,1769882460000,2026-01,SHORT,-0.027506119358
ID121,NEARUSDT,1769961660000,2026-02,SHORT,-0.026833593799
ID121,NEARUSDT,1770289260000,2026-02,SHORT,-0.027332552455
ID121,NEARUSDT,1770321660000,2026-02,SHORT,-0.017729745881
ID121,NEARUSDT,1771941660000,2026-02,SHORT,-0.019734225878
ID121,NEARUSDT,1772488860000,2026-03,LONG,-0.028179653072
ID121,NEARUSDT,1773302460000,2026-03,LONG,0.038907049969
ID121,NEARUSDT,1774782060000,2026-03,SHORT,-0.026016251976
ID121,NEARUSDT,1775635260000,2026-04,LONG,-0.017588289882
ID121,NEARUSDT,1778227260000,2026-05,LONG,0.035901114681
ID121,NEARUSDT,1779289260000,2026-05,LONG,0.037650186481
ID121,NEARUSDT,1779436860000,2026-05,LONG,-0.026928138249
ID121,NEARUSDT,1780372860000,2026-06,LONG,-0.026120913372
ID121,NEARUSDT,1787349660000,2026-08,LONG,-0.069345272983
V54,NEARUSDT,1724493900000,2024-08,LONG,0.035235793583
V54,NEARUSDT,1724529660000,2024-08,LONG,-0.025836400220
V54,NEARUSDT,1725123660000,2024-08,SHORT,0.042322098880
V54,NEARUSDT,1727103660000,2024-09,LONG,0.041379915300
V54,NEARUSDT,1730712780000,2024-11,SHORT,-0.026143584885
V54,NEARUSDT,1736751660000,2025-01,SHORT,0.038161699686
V54,NEARUSDT,1740466860000,2025-02,SHORT,-0.027710514977
V54,NEARUSDT,1740596700000,2025-02,SHORT,-0.029189515634
V54,NEARUSDT,1741539660000,2025-03,SHORT,0.063112726100
V54,NEARUSDT,1743926460000,2025-04,SHORT,0.032388899852
V54,NEARUSDT,1745629260000,2025-04,LONG,-0.019242190799
V54,NEARUSDT,1746748860000,2025-05,LONG,0.047474484839
V54,NEARUSDT,1746780360000,2025-05,LONG,0.035728548235
V54,NEARUSDT,1746910860000,2025-05,LONG,0.039276167601
V54,NEARUSDT,1747969260000,2025-05,LONG,-0.027552448983
V54,NEARUSDT,1752091260000,2025-07,LONG,0.034521270051
V54,NEARUSDT,1752199260000,2025-07,LONG,-0.018348731229
V54,NEARUSDT,1755126060000,2025-08,LONG,-0.027742368631
V54,NEARUSDT,1757509260000,2025-09,LONG,-0.016167707581
V54,NEARUSDT,1757552460000,2025-09,LONG,-0.025387312175
V54,NEARUSDT,1758207660000,2025-09,LONG,0.061548162597
V54,NEARUSDT,1760684460000,2025-10,SHORT,-0.019995844209
V54,NEARUSDT,1761930060000,2025-10,SHORT,-0.029954348926
V54,NEARUSDT,1762603260000,2025-11,LONG,-0.027085306603
V54,NEARUSDT,1762604820000,2025-11,LONG,-0.025725095200
V54,NEARUSDT,1763712060000,2025-11,SHORT,0.049157891445
V54,NEARUSDT,1764954060000,2025-12,SHORT,-0.026748340244
V54,NEARUSDT,1767412860000,2026-01,LONG,-0.026566687658
V54,NEARUSDT,1767578460000,2026-01,LONG,-0.020658553290
V54,NEARUSDT,1768892460000,2026-01,SHORT,0.039876460690
V54,NEARUSDT,1769756460000,2026-01,SHORT,-0.027951722522
V54,NEARUSDT,1769882460000,2026-01,SHORT,-0.027506119358
V54,NEARUSDT,1769961660000,2026-02,SHORT,-0.026833593799
V54,NEARUSDT,1770289260000,2026-02,SHORT,-0.027332552455
V54,NEARUSDT,1770321660000,2026-02,SHORT,-0.017729745881
V54,NEARUSDT,1771941660000,2026-02,SHORT,-0.019734225878
V54,NEARUSDT,1772488860000,2026-03,LONG,-0.028179653072
V54,NEARUSDT,1773302460000,2026-03,LONG,0.038907049969
V54,NEARUSDT,1774782060000,2026-03,SHORT,-0.026016251976
V54,NEARUSDT,1775635260000,2026-04,LONG,-0.017588289882
V54,NEARUSDT,1778227260000,2026-05,LONG,0.035901114681
V54,NEARUSDT,1779289260000,2026-05,LONG,0.037650186481
V54,NEARUSDT,1779379260000,2026-05,LONG,0.193726926181
V54,NEARUSDT,1779436860000,2026-05,LONG,-0.026928138249
V54,NEARUSDT,1780372860000,2026-06,LONG,-0.026120913372
V54,NEARUSDT,1787349660000,2026-08,LONG,-0.069345272983
ID121,SOLUSDT,1730995260000,2024-11,LONG,0.051779383195
ID121,SOLUSDT,1731927660000,2024-11,LONG,-0.025968835357
ID121,SOLUSDT,1737190860000,2025-01,LONG,0.069876420964
ID121,SOLUSDT,1737284460000,2025-01,LONG,-0.026708654033
ID121,SOLUSDT,1739808060000,2025-02,SHORT,0.071713186215
ID121,SOLUSDT,1739898060000,2025-02,SHORT,-0.030741919030
ID121,SOLUSDT,1740412860000,2025-02,SHORT,0.060026092038
ID121,SOLUSDT,1743249660000,2025-03,SHORT,-0.018469917051
ID121,SOLUSDT,1746777660000,2025-05,LONG,0.044757595399
ID121,SOLUSDT,1746914460000,2025-05,LONG,-0.018271889720
ID121,SOLUSDT,1747990860000,2025-05,LONG,-0.027708938615
ID121,SOLUSDT,1752170760000,2025-07,LONG,-0.016797365162
ID121,SOLUSDT,1753110060000,2025-07,LONG,0.047235412091
ID121,SOLUSDT,1755079260000,2025-08,LONG,-0.028647447654
ID121,SOLUSDT,1755997260000,2025-08,LONG,-0.016533144191
ID121,SOLUSDT,1757638860000,2025-09,LONG,0.036205654391
ID121,SOLUSDT,1763712060000,2025-11,SHORT,-0.028666386017
ID121,SOLUSDT,1764604860000,2025-12,SHORT,-0.027993072492
ID121,SOLUSDT,1769158860000,2026-01,SHORT,-0.021217473108
ID121,SOLUSDT,1769356860000,2026-01,SHORT,0.054175110834
ID121,SOLUSDT,1770303480000,2026-02,SHORT,0.032749536295
ID121,SOLUSDT,1773694860000,2026-03,LONG,-0.024119628265
ID121,SOLUSDT,1778040060000,2026-05,LONG,0.067408218135
ID121,SOLUSDT,1780394460000,2026-06,SHORT,0.063329806337
ID121,SOLUSDT,1782986460000,2026-07,LONG,0.043214054397
ID121,SOLUSDT,1787173260000,2026-08,LONG,0.037607647847
ID121,SOLUSDT,1787274060000,2026-08,LONG,0.037090925496
ID121,SOLUSDT,1787349660000,2026-08,LONG,-0.044683418445
ID121,SOLUSDT,1787850060000,2026-08,LONG,-0.026132363360
V54,SOLUSDT,1727449260000,2024-09,LONG,-0.019100831216
V54,SOLUSDT,1729458180000,2024-10,LONG,0.018610072281
V54,SOLUSDT,1730995260000,2024-11,LONG,0.051779383195
V54,SOLUSDT,1731902460000,2024-11,LONG,-0.027378886564
V54,SOLUSDT,1737190860000,2025-01,LONG,0.069876420964
V54,SOLUSDT,1737284460000,2025-01,LONG,-0.026708654033
V54,SOLUSDT,1739808060000,2025-02,SHORT,0.071713186215
V54,SOLUSDT,1739898060000,2025-02,SHORT,-0.030741919030
V54,SOLUSDT,1740412860000,2025-02,SHORT,0.060026092038
V54,SOLUSDT,1743249660000,2025-03,SHORT,-0.018469917051
V54,SOLUSDT,1746777660000,2025-05,LONG,0.044757595399
V54,SOLUSDT,1746914460000,2025-05,LONG,-0.018271889720
V54,SOLUSDT,1747990860000,2025-05,LONG,-0.027708938615
V54,SOLUSDT,1752091380000,2025-07,LONG,0.041917461395
V54,SOLUSDT,1753110060000,2025-07,LONG,0.047235412091
V54,SOLUSDT,1754719260000,2025-08,LONG,-0.017692156631
V54,SOLUSDT,1755079260000,2025-08,LONG,-0.028647447654
V54,SOLUSDT,1755997260000,2025-08,LONG,-0.016533144191
V54,SOLUSDT,1757638860000,2025-09,LONG,0.036205654391
V54,SOLUSDT,1763712060000,2025-11,SHORT,-0.028666386017
V54,SOLUSDT,1764604860000,2025-12,SHORT,-0.027993072492
V54,SOLUSDT,1769158860000,2026-01,SHORT,-0.021217473108
V54,SOLUSDT,1769356860000,2026-01,SHORT,0.054175110834
V54,SOLUSDT,1770303480000,2026-02,SHORT,0.032749536295
V54,SOLUSDT,1773694860000,2026-03,LONG,-0.024119628265
V54,SOLUSDT,1778040060000,2026-05,LONG,0.067408218135
V54,SOLUSDT,1780394460000,2026-06,SHORT,0.063329806337
V54,SOLUSDT,1782986460000,2026-07,LONG,0.043214054397
V54,SOLUSDT,1783143660000,2026-07,LONG,-0.022812894661
V54,SOLUSDT,1787173260000,2026-08,LONG,0.037607647847
V54,SOLUSDT,1787274060000,2026-08,LONG,0.037090925496
V54,SOLUSDT,1787349660000,2026-08,LONG,-0.044683418445
V54,SOLUSDT,1787850060000,2026-08,LONG,-0.026132363360
ID121,UNIUSDT,1724745660000,2024-08,SHORT,0.078909362808
ID121,UNIUSDT,1728576120000,2024-10,LONG,-0.027411918757
ID121,UNIUSDT,1732431660000,2024-11,LONG,-0.027306591135
ID121,UNIUSDT,1740409260000,2025-02,SHORT,0.047276237080
ID121,UNIUSDT,1740466860000,2025-02,SHORT,-0.028854372088
ID121,UNIUSDT,1740708060000,2025-02,SHORT,-0.017086404143
ID121,UNIUSDT,1741420860000,2025-03,SHORT,-0.021581813621
ID121,UNIUSDT,1743264120000,2025-03,SHORT,-0.016784231389
ID121,UNIUSDT,1745960460000,2025-04,SHORT,-0.016984958848
ID121,UNIUSDT,1746018120000,2025-04,SHORT,-0.019699035251
ID121,UNIUSDT,1746270060000,2025-05,SHORT,0.035143498628
ID121,UNIUSDT,1746619260000,2025-05,SHORT,-0.016785070046
ID121,UNIUSDT,1746774060000,2025-05,LONG,-0.034163859682
ID121,UNIUSDT,1746896460000,2025-05,LONG,0.060099728648
ID121,UNIUSDT,1749596460000,2025-06,LONG,-0.028589499000
ID121,UNIUSDT,1751997660000,2025-07,LONG,-0.026036961733
ID121,UNIUSDT,1754676060000,2025-08,LONG,-0.021207521222
ID121,UNIUSDT,1758686460000,2025-09,SHORT,-0.027524997737
ID121,UNIUSDT,1758823260000,2025-09,SHORT,-0.028543513355
ID121,UNIUSDT,1760684460000,2025-10,SHORT,-0.017330568904
ID121,UNIUSDT,1761170460000,2025-10,SHORT,-0.027411245395
ID121,UNIUSDT,1761930060000,2025-10,SHORT,-0.027986276149
ID121,UNIUSDT,1762236060000,2025-11,SHORT,-0.028314638008
ID121,UNIUSDT,1762768860000,2025-11,LONG,0.092943013523
ID121,UNIUSDT,1769850060000,2026-01,SHORT,0.040468016531
ID121,UNIUSDT,1769950860000,2026-02,SHORT,-0.017136016361
ID121,UNIUSDT,1770289260000,2026-02,SHORT,0.055913479174
ID121,UNIUSDT,1780045260000,2026-05,SHORT,-0.021061286653
ID121,UNIUSDT,1781658060000,2026-06,LONG,-0.027384619131
ID121,UNIUSDT,1781659800000,2026-06,LONG,0.036800567335
ID121,UNIUSDT,1783083660000,2026-07,LONG,-0.027189518077
ID121,UNIUSDT,1783688460000,2026-07,LONG,-0.025967382375
ID121,UNIUSDT,1787360460000,2026-08,LONG,0.035706961247
ID121,UNIUSDT,1788091260000,2026-08,LONG,-0.017086182485
V54,UNIUSDT,1724745660000,2024-08,SHORT,0.078909362808
V54,UNIUSDT,1727431260000,2024-09,LONG,0.043846043134
V54,UNIUSDT,1728576120000,2024-10,LONG,-0.027411918757
V54,UNIUSDT,1732431660000,2024-11,LONG,-0.027306591135
V54,UNIUSDT,1733205660000,2024-12,LONG,-0.030360421513
V54,UNIUSDT,1740409260000,2025-02,SHORT,0.047276237080
V54,UNIUSDT,1740466860000,2025-02,SHORT,-0.028854372088
V54,UNIUSDT,1740708060000,2025-02,SHORT,-0.017086404143
V54,UNIUSDT,1741420860000,2025-03,SHORT,-0.021581813621
V54,UNIUSDT,1743264120000,2025-03,SHORT,-0.016784231389
V54,UNIUSDT,1745960460000,2025-04,SHORT,-0.016984958848
V54,UNIUSDT,1746018120000,2025-04,SHORT,-0.019699035251
V54,UNIUSDT,1746270060000,2025-05,SHORT,0.035143498628
V54,UNIUSDT,1746619260000,2025-05,SHORT,-0.016785070046
V54,UNIUSDT,1746774060000,2025-05,LONG,-0.034163859682
V54,UNIUSDT,1746896460000,2025-05,LONG,0.060099728648
V54,UNIUSDT,1749027660000,2025-06,LONG,-0.029939381929
V54,UNIUSDT,1749596460000,2025-06,LONG,-0.028589499000
V54,UNIUSDT,1751997660000,2025-07,LONG,-0.026036961733
V54,UNIUSDT,1754676060000,2025-08,LONG,-0.021207521222
V54,UNIUSDT,1758686460000,2025-09,SHORT,-0.027524997737
V54,UNIUSDT,1758823260000,2025-09,SHORT,-0.028543513355
V54,UNIUSDT,1760684460000,2025-10,SHORT,-0.017330568904
V54,UNIUSDT,1761170460000,2025-10,SHORT,-0.027411245395
V54,UNIUSDT,1761930060000,2025-10,SHORT,-0.027986276149
V54,UNIUSDT,1762236060000,2025-11,SHORT,-0.028314638008
V54,UNIUSDT,1762768860000,2025-11,LONG,0.092943013523
V54,UNIUSDT,1769850060000,2026-01,SHORT,0.040468016531
V54,UNIUSDT,1769950860000,2026-02,SHORT,-0.017136016361
V54,UNIUSDT,1770289260000,2026-02,SHORT,0.055913479174
V54,UNIUSDT,1780045260000,2026-05,SHORT,-0.021061286653
V54,UNIUSDT,1781658060000,2026-06,LONG,-0.027384619131
V54,UNIUSDT,1781659800000,2026-06,LONG,0.036800567335
V54,UNIUSDT,1783083660000,2026-07,LONG,-0.027189518077
V54,UNIUSDT,1783688460000,2026-07,LONG,-0.025967382375
V54,UNIUSDT,1787360460000,2026-08,LONG,0.035706961247
V54,UNIUSDT,1788091260000,2026-08,LONG,-0.017086182485
ID121,XRPUSDT,1731675660000,2024-11,LONG,0.107111533517
ID121,XRPUSDT,1731747840000,2024-11,LONG,0.048750094181
ID121,XRPUSDT,1731765660000,2024-11,LONG,0.040032813850
ID121,XRPUSDT,1732924860000,2024-11,LONG,0.034770744298
ID121,XRPUSDT,1733079660000,2024-12,LONG,0.066164258845
ID121,XRPUSDT,1733151660000,2024-12,LONG,-0.033868129395
ID121,XRPUSDT,1735873260000,2025-01,LONG,-0.018450727240
ID121,XRPUSDT,1736956860000,2025-01,LONG,-0.027407944181
ID121,XRPUSDT,1736978640000,2025-01,LONG,-0.030080132678
ID121,XRPUSDT,1741539720000,2025-03,SHORT,-0.028074197849
ID121,XRPUSDT,1745395260000,2025-04,LONG,-0.024681129775
ID121,XRPUSDT,1746777660000,2025-05,LONG,0.041842158230
ID121,XRPUSDT,1751529660000,2025-07,LONG,-0.016274560794
ID121,XRPUSDT,1752058860000,2025-07,LONG,0.034591611644
ID121,XRPUSDT,1752166860000,2025-07,LONG,0.035531644650
ID121,XRPUSDT,1752228060000,2025-07,LONG,0.057575332485
ID121,XRPUSDT,1752775260000,2025-07,LONG,0.043252016563
ID121,XRPUSDT,1760644860000,2025-10,SHORT,-0.031360085648
ID121,XRPUSDT,1762243260000,2025-11,SHORT,-0.029113187521
ID121,XRPUSDT,1763654460000,2025-11,SHORT,0.035588333908
ID121,XRPUSDT,1763712060000,2025-11,SHORT,-0.030844015565
ID121,XRPUSDT,1764928860000,2025-12,SHORT,-0.017565385429
ID121,XRPUSDT,1767488460000,2026-01,LONG,0.047957909455
ID121,XRPUSDT,1768892460000,2026-01,SHORT,0.032723655844
ID121,XRPUSDT,1769180460000,2026-01,SHORT,-0.016807281345
ID121,XRPUSDT,1769328060000,2026-01,SHORT,-0.017791120500
ID121,XRPUSDT,1770285660000,2026-02,SHORT,0.032535962199
ID121,XRPUSDT,1773684060000,2026-03,LONG,-0.017862962473
