symbol,time,oi4,price4,fwd1h,fwd4h,fwd12h
BTCUSDT,2025-01-03T10:30:00+00:00,-0.0002968927247798729,-0.0010123307845463095,0.0007854277029357242,0.0026920178684843843,0.018432039107704242
BTCUSDT,2025-01-03T20:00:00+00:00,-0.0009390308633024355,0.007732922395862825,0.001104112261740967,0.00173741096468912,0.0011589068387556545
BTCUSDT,2025-01-03T20:30:00+00:00,-0.001467432108395572,0.002508552385943385,0.0027802581496156826,0.00547225105601797,0.0034337013892044178
BTCUSDT,2025-01-03T22:50:00+00:00,-0.0012363557614326003,-0.002021834048176672,-0.0013457464581094762,-4.019794212145773e-05,-0.004605205190753256
BTCUSDT,2025-01-04T15:05:00+00:00,-8.903381242927727e-05,0.002385356094454899,0.0025593937689318675,-0.0011961577414880637,-0.0023124369271699096
BTCUSDT,2025-01-04T15:15:00+00:00,-0.0007716662896390276,0.0039507427952010996,0.0041638747270266365,-0.0004534500322592189,0.0003822674828160613
BTCUSDT,2025-01-05T13:55:00+00:00,-8.383285725658796e-05,0.00035334875120866897,-0.0016023283227872469,-0.0004156650495785118,-0.011024010335362114
BTCUSDT,2025-01-05T14:15:00+00:00,-0.0010971206051537735,-0.004661630673837391,0.004674513561859545,0.0038016656746483763,0.01669389607421051
BTCUSDT,2025-01-05T16:30:00+00:00,-0.0007687284993846588,0.002475326137319403,-0.00046159635661044353,-0.004115439833430329,-0.012439533645047926
BTCUSDT,2025-01-05T17:15:00+00:00,-0.00012979654018265395,0.00011959805154373035,0.0027053678384972805,-0.004541214464870956,-0.015880241849043512
BTCUSDT,2025-01-06T09:35:00+00:00,-0.00214284439380613,-0.0068655804495933205,-0.0017573215731235632,0.0009188844487155033,0.027374794492624293
BTCUSDT,2025-01-06T14:30:00+00:00,-0.0018419840844203905,0.003271416070422947,-0.025315293287035048,-0.026116415975318007,-0.025212780746705448
BTCUSDT,2025-01-06T14:50:00+00:00,-0.005987530432732077,0.022036281796877968,-0.013290803414072487,-0.008328800793697392,-0.006294054137478318
BTCUSDT,2025-01-06T15:15:00+00:00,-0.001205937743437111,0.024496829850805327,-0.007912309771622397,-0.004990766690878939,-0.0019382205066116615
BTCUSDT,2025-01-06T20:05:00+00:00,-0.00020893704773154788,-0.0035583918962602086,0.00203909239788222,-0.00036187854747598376,-0.0033144132797331975
BTCUSDT,2025-01-06T22:00:00+00:00,-0.0010444229277755842,-0.001796678061744928,0.0034553250799052504,0.0036820270836829976,0.00017383403689104842
BTCUSDT,2025-01-07T00:35:00+00:00,-0.0032929882336761485,0.003294030973355574,0.004386307917453119,0.0037372838763206377,0.014669669496316148
BTCUSDT,2025-01-07T06:00:00+00:00,-0.00022048362491390287,-0.0030098106983867147,0.003452396406755573,-0.0004983823484051933,-0.0421859289844284
BTCUSDT,2025-01-07T08:50:00+00:00,-0.0003499248391911624,0.0015530935562290927,0.0016150315366676952,0.010538418509996674,0.05140804325724386
BTCUSDT,2025-01-07T09:05:00+00:00,-0.0008879335417262847,0.0010124680097822402,0.0028251536953411817,0.011328958647421008,0.051761387889082355
BTCUSDT,2025-01-07T17:55:00+00:00,-3.0511305359059148e-05,-0.03377065868058636,-0.005309209912622681,-0.007927589164896907,-0.00818458890996161
BTCUSDT,2025-01-07T18:45:00+00:00,-0.0003420864484751972,-0.03919673266679127,-0.0016794067668667498,0.004138411311571673,-0.009673826833177036
BTCUSDT,2025-01-07T19:25:00+00:00,-0.0017299912315018539,-0.016587229307376616,-0.0060675360595128505,0.0019316875618076686,-0.014298216982660702
BTCUSDT,2025-01-07T20:05:00+00:00,-0.0018906123155935696,-0.01562088422111252,0.0025026031627086594,0.004730830150290981,-0.009933848532845539
BTCUSDT,2025-01-08T02:30:00+00:00,-0.0003854809598797835,0.0004393940558584872,0.0025020855145690734,0.012333800784480445,0.013103690235249309
BTCUSDT,2025-01-08T02:55:00+00:00,-4.169728239787065e-05,-0.0030778148233038924,-0.0033756530094706592,-0.016268224638471832,-0.01635612255877065
BTCUSDT,2025-01-08T03:15:00+00:00,-0.00022063501787155952,-0.002115297750340487,-0.0032008781002324004,-0.01238731298857408,-0.013373492985162877
BTCUSDT,2025-01-08T10:55:00+00:00,-6.020647056962678e-05,0.006851467218098589,0.008643338972117939,0.006939365138397364,0.007009000329718219
BTCUSDT,2025-01-08T17:05:00+00:00,-0.004804970058124983,-0.010909856110917663,0.0026342319584375146,-0.003073920724002725,0.002305397306765514
BTCUSDT,2025-01-08T19:05:00+00:00,-0.0009731655432469121,-0.011846784181473884,-0.00758695838862626,0.003575325010396403,-0.005530214046498418
BTCUSDT,2025-01-08T19:30:00+00:00,-0.0012489246028961503,-0.002601131366072341,-0.0040252205634312066,0.005518791089495419,-0.010246674265857932
BTCUSDT,2025-01-08T23:55:00+00:00,-9.095055684671668e-06,0.008655330273907061,-0.0007886579387752041,0.011090146966061216,0.017135932548389406
BTCUSDT,2025-01-09T02:40:00+00:00,-0.00015839850253566195,-0.004634080540253101,-0.0066495851049841,-0.005772622100995992,-0.0278374688149347
BTCUSDT,2025-01-09T06:05:00+00:00,-0.0016586591217576732,0.004547027668211508,0.001866324486006755,0.008550499201685564,0.017473031256943397
BTCUSDT,2025-01-09T08:00:00+00:00,-3.765763059899676e-05,-0.009428350087557998,-0.00017464523265526495,0.003093433188732912,-0.011140387046677002
BTCUSDT,2025-01-09T13:35:00+00:00,-0.0009697848427806142,-0.015777636658706178,0.002236442549988072,0.01455046354110571,0.007547823085345985
BTCUSDT,2025-01-10T05:00:00+00:00,-0.0005491842586691457,0.010109839121720535,-0.001064628315464766,-0.008214641109648046,0.0030032595233984976
BTCUSDT,2025-01-10T13:30:00+00:00,-0.0004991987438042311,-0.015094397716411247,0.009167189721615206,0.008896556933391272,0.011358903243229943
BTCUSDT,2025-01-10T13:50:00+00:00,-0.0006589438315529467,-0.011600494950349004,0.0006858719551000734,0.01329945427567976,0.006092255839536928
BTCUSDT,2025-01-10T15:10:00+00:00,-0.005787811955969957,-0.02746184568355826,0.013736998019287114,0.025594314163923975,0.020164430232540363
BTCUSDT,2025-01-10T18:40:00+00:00,-0.0013985811054240088,0.004295873026027553,-0.004139071138875399,-0.001680836196361392,0.0035535218598504513
BTCUSDT,2025-01-10T21:20:00+00:00,-0.0009228577707045298,0.00650599615684565,0.0010680425406307025,0.0030506390016275253,0.006302106103849788
BTCUSDT,2025-01-11T06:40:00+00:00,-0.0003411922852803321,0.0006115744144131096,0.0020172989370459997,-0.000250357254106086,0.001821864248253746
BTCUSDT,2025-01-11T07:05:00+00:00,-4.2501343628479775e-05,0.0006189679125136596,-0.00012835533867115132,-0.0028528436649376977,0.0012122320137995049
BTCUSDT,2025-01-11T07:30:00+00:00,-0.0005985946886560331,-3.29137537580619e-05,0.000620291897552547,0.004531888232469395,-0.0014928029482556078
BTCUSDT,2025-01-11T08:00:00+00:00,-0.00023352797528930025,-4.5108062047071205e-05,-0.0011400650104939805,0.003928755869631712,0.0004592836930034381
BTCUSDT,2025-01-11T08:45:00+00:00,-0.00035950588360609523,0.0015570074920694009,-0.0011233892280644274,-0.004169240117384538,-0.004203313128544201
BTCUSDT,2025-01-11T13:05:00+00:00,-0.0017142164677832405,0.0032541264218733826,0.000632934503443807,0.0009119322241355777,0.00021752787201372
BTCUSDT,2025-01-11T13:40:00+00:00,-0.00010962897213541848,0.000733578528446343,-0.0015173923252094041,0.002384699724818423,-0.00027664298011989975
BTCUSDT,2025-01-11T14:30:00+00:00,-0.00019261932080821977,0.0009990979284789472,0.0005435897532302778,0.0025500466835965763,-0.0014753322264134778
BTCUSDT,2025-01-11T15:20:00+00:00,-4.030131452481797e-05,-0.0015120672345651548,-0.0009838741781278868,-0.0021105992751672196,1.3254787901681697e-05
BTCUSDT,2025-01-11T16:35:00+00:00,-0.0007232289368460446,0.0009463804827804424,0.0046625195017279165,0.0020705113051687632,0.0004947504418845815
BTCUSDT,2025-01-11T17:00:00+00:00,-0.0008423774760175343,-0.0025334360236281385,-0.0018559151383614459,0.0032507878566283045,0.002413934918153629
BTCUSDT,2025-01-12T02:45:00+00:00,-6.385122454741337e-05,-0.0009160341226298931,-0.00017352991635817064,-0.0016643773693194785,0.00272894847522402
BTCUSDT,2025-01-12T03:50:00+00:00,-0.0005138986549671981,-0.00032470709220304607,-0.000386189651425614,-0.0025077581867161006,0.005224657580760333
BTCUSDT,2025-01-12T04:00:00+00:00,-0.00040186131275926846,-0.00042715252743487196,-0.00012359519578872732,-0.0023239856790839555,0.004583408180862697
BTCUSDT,2025-01-12T06:45:00+00:00,-0.0001505951012790182,-0.0016643773693194785,-0.0005815251537230457,-0.0038591043814061666,0.006168777744755089
BTCUSDT,2025-01-12T16:25:00+00:00,-0.00024305365671672187,0.004651013423850216,-0.0020578463642084675,0.001049062620342086,0.0009243529393773538
BTCUSDT,2025-01-12T16:35:00+00:00,-5.1442259592158296e-05,0.0068423189176655295,-0.0016924565914732035,0.0024551952184240756,0.0037807374456614576
BTCUSDT,2025-01-12T17:10:00+00:00,-0.00012100435621390155,0.006504855878098522,-0.0004807089669977397,0.006593755021020996,0.008602653028961524
BTCUSDT,2025-01-12T17:30:00+00:00,-0.0012852663458479757,0.004442718381288731,-0.0004000231645698793,0.004504923132634087,0.00871059025468568
BTCUSDT,2025-01-12T18:35:00+00:00,-0.0002990907017044094,0.0010707772053678982,0.00303843487316258,0.010754285433857206,0.01252382358079502
BTCUSDT,2025-01-12T21:05:00+00:00,-2.9293432679268806e-05,-0.004322010810297749,-0.004664300299087595,0.006048578503832264,-0.016455413667235935
BTCUSDT,2025-01-13T04:45:00+00:00,-0.0012600378527193336,-0.011948147563305922,-0.003860336752789272,-0.014260541957085987,-0.0274935223866829
BTCUSDT,2025-01-13T05:55:00+00:00,-0.0011646177602734162,-0.0005025505055265573,-0.005660542970428775,-0.014106653020347132,-0.023478375369653033
BTCUSDT,2025-01-13T06:40:00+00:00,-0.0023422694287403675,-0.0023023470999709093,-0.0005181087653890029,-0.024276880544488608,-0.022109462832579748
BTCUSDT,2025-01-13T14:35:00+00:00,-0.002210541006404371,-0.016935581729871124,0.02610619061584182,0.020434506565622172,0.05309447208436463
BTCUSDT,2025-01-13T14:55:00+00:00,-0.0030491895733148187,0.001872432044124332,-0.003469698531792623,-0.0027220177326156823,-0.03278618548196154
BTCUSDT,2025-01-14T06:10:00+00:00,-0.0003097568012410834,-0.0009558918906900901,0.0023047639550135227,0.01986160931095096,0.015455894215902188
BTCUSDT,2025-01-14T07:15:00+00:00,-0.0005841587548363773,0.0001559242914866229,-0.006159710868247998,-0.015258711754959959,-0.01915335397769652
BTCUSDT,2025-01-14T12:10:00+00:00,-0.002308006880677779,0.008103320154834375,0.003369180632661375,0.003100339089884383,-0.005261136518529864
BTCUSDT,2025-01-14T12:40:00+00:00,-0.0007116258849733893,0.005413243326527274,-0.001401873313654537,0.0074848371207831685,-0.007076859318517225
BTCUSDT,2025-01-14T13:25:00+00:00,-0.004228087106842843,-0.005328574302198294,0.00917540289485496,0.0014661521178829882,0.01253952147918555
BTCUSDT,2025-01-14T23:20:00+00:00,-0.0005268668815631041,-0.00355394371783741,0.0051582226180324885,0.002946083310926137,-0.00030320266122142915
BTCUSDT,2025-01-15T06:00:00+00:00,-0.0031559890053635925,-0.002403259365582287,0.001088417212402335,-0.0018684082907965644,0.018026839416489197
BTCUSDT,2025-01-15T10:00:00+00:00,-0.0017500990962620259,-0.0018684082907965644,1.5536630810600954e-05,0.024312785811605064,0.02791262497929852
BTCUSDT,2025-01-15T18:05:00+00:00,-0.0014257576461185878,-0.0027088089172926898,0.0049176051450038945,0.007064267366012203,0.0051549647412199775
BTCUSDT,2025-01-15T18:30:00+00:00,-0.0014654857054313302,0.0016764463272523522,-0.0038442260699240644,-0.0060969446046691,-0.006825243877564014
BTCUSDT,2025-01-15T18:40:00+00:00,-0.002126735857049526,0.0023495201156336553,-0.002059820539216843,-0.005617609485281283,-0.005671474699737764
BTCUSDT,2025-01-15T23:50:00+00:00,-6.625949475983223e-06,0.005929533495301162,0.005424572862787254,0.007972235815652146,0.010255677419600486
BTCUSDT,2025-01-16T00:45:00+00:00,-0.00012882383985050047,0.0029291290541260556,-0.0025381996921294623,0.0028109116786455076,0.0054010008026627275
BTCUSDT,2025-01-16T08:45:00+00:00,-0.0005754654407478701,-0.00803980412139624,0.005289417080409312,0.005449714997378863,0.016990707309508447
BTCUSDT,2025-01-16T14:40:00+00:00,-0.0010209137544183824,-0.009800105994502685,0.0008677621604590906,0.011525827576268667,0.03326991619756502
BTCUSDT,2025-01-16T15:05:00+00:00,-5.0862036144102124e-05,-0.012157439200573801,0.016859397243009274,0.01584517147373366,0.03202082816653263
BTCUSDT,2025-01-16T15:15:00+00:00,-0.000600021176661075,-0.0062007793645818135,0.01312736526338139,0.016984027003845548,0.029279278926306468
BTCUSDT,2025-01-16T16:35:00+00:00,-0.0006469567119375037,0.0011423688297667,-0.005114922478648375,-0.009426817523191822,-0.01591211958753146
BTCUSDT,2025-01-16T16:55:00+00:00,-0.002357837806124506,-9.041778251238856e-05,0.00450504129991987,0.009626436697132385,0.02098731939380261
BTCUSDT,2025-01-16T17:45:00+00:00,-0.00020590931567947434,0.0064697416600716364,0.004392398002792409,-0.002213980201848186,-0.015531921697067385
BTCUSDT,2025-01-16T18:10:00+00:00,-0.00020926332363052218,0.0052537628602911755,-0.000712545241643273,-0.00267794148157687,-0.018775669892876035
BTCUSDT,2025-01-16T23:35:00+00:00,-0.0012469733307846154,0.0003164379506753944,-0.0015801924468380481,-0.01068766472299784,-0.022355989509750165
BTCUSDT,2025-01-17T03:10:00+00:00,-0.0018809763552446067,0.010213997571249456,0.00019561917100404633,-0.005984585950221707,-0.029574926596338147
BTCUSDT,2025-01-17T05:40:00+00:00,-0.006383004332823327,-0.0025264034279584052,0.0006460028185236192,0.003891392655077322,0.02771708310316257
BTCUSDT,2025-01-17T20:40:00+00:00,-0.0018221575728054635,0.0019503548054247957,0.0015612070349286106,0.004056800569429867,0.017191537339370094
BTCUSDT,2025-01-18T03:35:00+00:00,-0.0004392140987936574,-0.005242702816871732,-0.0031743269389106045,-0.009012445769129383,0.009074732197827288
BTCUSDT,2025-01-18T10:55:00+00:00,-0.0006589920097271972,-0.002353320854736465,0.0037742530179320057,0.007630469577191886,0.01067545409709278
BTCUSDT,2025-01-18T12:50:00+00:00,-6.778194304007344e-06,0.0021777900716579853,-0.003119630170239567,0.0030437548511971562,-0.007022851981845707
BTCUSDT,2025-01-18T13:55:00+00:00,-0.0015040708289760314,0.01165188277209091,0.0037552545784163356,0.005136951997885127,-0.001157970314528514
BTCUSDT,2025-01-19T00:40:00+00:00,-1.1377008738355093e-07,0.003086914235739306,-0.002462452494113929,-0.006828319334660737,-0.004435628324037071
BTCUSDT,2025-01-19T05:05:00+00:00,-0.004374882008074396,0.004391184315301715,-0.00413857354306142,0.003446921025162523,-0.001080159693587764
BTCUSDT,2025-01-19T11:10:00+00:00,-0.00047694080865884797,-0.0027809782326800414,-0.0029529896727689695,-0.0031531529112822864,-0.037099570602253114
BTCUSDT,2025-01-19T19:35:00+00:00,-0.0003197004734755222,0.0022970376508277,-0.00822165534515734,0.05648015868346956,-0.028131810043309488
BTCUSDT,2025-01-19T19:55:00+00:00,-0.0010446275989057687,0.011897397694908952,-0.0005728513465903639,0.047388154966245336,-0.008478216501942804
BTCUSDT,2025-01-20T06:45:00+00:00,-0.005059075859860544,0.04253971889484283,-0.014878275922748267,-0.020773467911067645,0.019710139014376456
BTCUSDT,2025-01-20T13:45:00+00:00,-3.5854944596873805e-06,-0.0011223039585004965,0.0005528879814794416,-0.05336470273977748,-0.062283795637278476
BTCUSDT,2025-01-20T15:45:00+00:00,-0.00038425431740946595,-0.02232356165990304,0.00787043924173923,-0.02188719852855832,-0.02684313012829326
BTCUSDT,2025-01-20T16:05:00+00:00,-0.00018420401099877265,-0.02761716635128706,-0.001679555672956847,-0.015574807437212105,-0.027168369918772615
BTCUSDT,2025-01-20T17:05:00+00:00,-0.010182264408493322,-0.017902284194304036,-0.012382445488676695,-0.012073217398710185,-0.02782262671723953
BTCUSDT,2025-01-21T09:25:00+00:00,-0.0009640416290530192,0.0030467911022060987,-0.008391868945496516,-0.022336087412023184,-0.0373326755982957
BTCUSDT,2025-01-21T09:35:00+00:00,-0.00013350439522381993,0.008429897846909723,-0.005882934423984969,-0.02055130427155006,-0.03781635733450938
BTCUSDT,2025-01-21T11:05:00+00:00,-0.0008624072726542798,0.010064359511373671,-0.004313065756434362,0.0004158807787617068,-0.02500267000796685
BTCUSDT,2025-01-21T19:15:00+00:00,-4.459761037069328e-05,0.028742149233681395,-0.0036292214348918016,0.0038886746491092598,0.0075111981975960265
BTCUSDT,2025-01-21T22:10:00+00:00,-0.0004566688850368294,0.0034524643954246016,0.0073525336158433464,0.005519146267601081,0.015506830981320859
BTCUSDT,2025-01-22T01:05:00+00:00,-0.00010035187537515862,-0.000414726960085893,-0.003441707595459889,-0.003808874298293609,-0.010178305512247826
BTCUSDT,2025-01-22T02:35:00+00:00,-0.00036978297068844475,-0.002205018556637291,-0.0027138368402251107,-0.006308405282810226,-0.01628273460201368
BTCUSDT,2025-01-22T06:45:00+00:00,-9.045935486652925e-05,-0.004894591255504412,-0.0012992291516672363,-0.0019185488046082908,-0.008787162171535646
BTCUSDT,2025-01-22T12:15:00+00:00,-0.0017160392848427166,0.003849342714352373,0.003790090475510531,0.0127977209263364,0.01836858833282086
BTCUSDT,2025-01-22T18:40:00+00:00,-0.0010230143448930991,0.0016655831345792622,-0.0007814150017961315,0.0007855532387153194,0.016872279879985522
BTCUSDT,2025-01-22T18:55:00+00:00,-0.002557469430122519,-0.004743839859668577,0.006974816121298461,-0.0005341855390742488,-0.01585846014110691
BTCUSDT,2025-01-23T01:35:00+00:00,-0.0006356521319229544,-0.006657080091256488,-0.00984709778292737,-0.009215742012581388,-0.012526021512181868
BTCUSDT,2025-01-23T12:30:00+00:00,-0.0005345264069098646,-0.004842589179738953,-4.6880262922563656e-05,0.03935818750018851,0.01707808621502691
BTCUSDT,2025-01-23T13:45:00+00:00,-0.000821894909760817,0.004756297223769911,-0.03380481687185628,-0.033702241010081076,-0.00804831474969543
BTCUSDT,2025-01-23T14:05:00+00:00,-0.0009334796224816255,0.005735270549183474,-0.011174252778220671,-0.03140557721779154,-0.00822045522138328
BTCUSDT,2025-01-23T15:05:00+00:00,-0.006954034906706988,0.016800383452747782,-0.02249259452247197,-0.016829499143138523,0.002062394181694155
BTCUSDT,2025-01-23T20:35:00+00:00,-0.008927530305127817,-0.006761548549983721,-0.02125740795704584,-0.012851144771144116,0.0026077617273991592
BTCUSDT,2025-01-24T07:55:00+00:00,-0.00010793917111294835,0.011098881109875202,-0.004364020342453563,-0.0034788406499818405,-0.0068971190692473415
BTCUSDT,2025-01-24T19:50:00+00:00,-1.0789630962657889e-05,-0.0015823226430388931,-0.004975723905208144,-0.008796449247116095,-0.012770495747128862
BTCUSDT,2025-01-25T10:05:00+00:00,-0.0002450237176048671,-0.0028757456460092386,0.004161927968217903,0.004478491260326804,0.010418149388672472
BTCUSDT,2025-01-25T10:20:00+00:00,-9.595971606341695e-06,-0.00010258430977183563,0.0004244969831166841,0.0026704714470473434,0.007171790419330805
BTCUSDT,2025-01-25T11:00:00+00:00,-0.000697986016906048,0.002280514765284833,0.00037916902938820693,-0.0006014857543878977,-0.00381249343482691
BTCUSDT,2025-01-25T15:10:00+00:00,-0.003565907915358206,0.004027895966603141,0.00011114950365553388,-0.00137909841623858,0.00140072069293302
BTCUSDT,2025-01-25T18:30:00+00:00,-0.0008002391237483079,0.005232940192479033,0.0019261453686597546,0.0013976179314143806,0.0011322730163858305
BTCUSDT,2025-01-25T22:05:00+00:00,-0.0002284995357282521,0.0019241543920373607,0.0021525050918554246,0.006810095310126821,0.005513565765889769
BTCUSDT,2025-01-25T23:10:00+00:00,-0.00032404519193633994,-0.0008210767615551644,-0.002226583878230352,-0.001958742347616403,-0.0017807579501940883
BTCUSDT,2025-01-26T01:20:00+00:00,-0.00016460109174802729,-0.0028364789745840284,-0.0006107670882000224,0.0038878806068284237,0.0023222115283198174
BTCUSDT,2025-01-26T09:30:00+00:00,-0.00548130559409515,-0.004350095483254483,0.0009610164457200543,0.003442965251815124,0.002592554846442377
BTCUSDT,2025-01-26T21:05:00+00:00,-0.0003265881668819941,-0.0009053022644018994,-0.0035405253179871237,-0.031730526572805326,-0.053532196221992435
BTCUSDT,2025-01-27T12:55:00+00:00,-0.005604709942727129,0.015582254212115227,0.0010146586509958242,0.008360953987701503,-0.012627033902525706
BTCUSDT,2025-01-27T18:30:00+00:00,-0.0006045451233382735,-0.012961962961058114,0.003489840081623098,0.020769281964996875,0.03392578268561021
BTCUSDT,2025-01-27T20:50:00+00:00,-0.002339988140044235,0.018408566309035104,0.000668487326980534,-0.004091541242297474,-0.01281462002611799
BTCUSDT,2025-01-27T21:30:00+00:00,-0.0004627288382977298,0.015471252742478547,-0.0006107583271983477,-0.0017064345224165887,-0.011336672338259128
BTCUSDT,2025-01-28T18:10:00+00:00,-0.0037645806610201197,0.010690633816921315,0.009534462859232692,0.021270801617914968,0.006177869824179965
BTCUSDT,2025-01-29T05:50:00+00:00,-0.0007070820856914403,0.004127585481510982,-0.00395442124673227,-0.002035057334704229,-0.003462780680918482
BTCUSDT,2025-01-29T12:05:00+00:00,-0.0005633915774378826,-0.002293501828465084,-0.0062501913033768414,-0.008263087462542269,0.008450420816432807
BTCUSDT,2025-01-29T16:15:00+00:00,-0.00042179637626404547,-0.008577623368796142,0.005216010321417402,0.017810119557894008,0.029916913321452743
BTCUSDT,2025-01-29T17:00:00+00:00,-3.652044389507796e-05,0.0008492088142137224,0.0012666185284791861,-0.016307935537315417,-0.029620529643371935
BTCUSDT,2025-01-29T17:30:00+00:00,-0.00109770673122809,0.007946344133004019,-0.0009969698771276165,-0.015344180340984833,-0.024807032830312048
BTCUSDT,2025-01-29T18:05:00+00:00,-0.0002640121405643367,0.004725999198479609,0.005141080985118076,-0.01005878423409128,-0.029813700715388722
BTCUSDT,2025-01-29T19:25:00+00:00,-0.00038985249614793946,-0.004238468494786668,0.027346414352363745,0.025761242740189517,0.03344135042769237
BTCUSDT,2025-01-30T00:45:00+00:00,-0.0003336875249827212,-0.003332833404100422,0.003219621367429464,0.011647642254070126,0.01045892165374229
BTCUSDT,2025-01-30T14:10:00+00:00,-0.00021198808765853308,-0.0033414297976451677,0.012852661698397912,0.0033612873038412587,-0.0013613822134784111
BTCUSDT,2025-01-30T20:00:00+00:00,-0.0012736622763957048,0.000278133907332713,0.006921302238671547,0.008334360331418262,0.014275493941584096
BTCUSDT,2025-01-30T20:25:00+00:00,-3.652870736426472e-05,-0.0027548344024570415,-0.006084052524175934,-0.008439253869272589,-0.014877759848271888
BTCUSDT,2025-01-31T01:25:00+00:00,-0.0007408404053142184,-0.0047054326213392455,-0.001195102968306423,-0.0008494684150883175,0.003483213636725122
BTCUSDT,2025-01-31T11:55:00+00:00,-0.00012301633804957438,0.005086406907643255,0.0002670859667870141,-0.006839319685377011,0.022398960664801192
BTCUSDT,2025-01-31T22:55:00+00:00,-0.0010116560373055927,-0.0039018971352645475,0.0016121494941762874,0.001890485981345372,-0.0060583494843795506
BTCUSDT,2025-02-01T08:50:00+00:00,-0.000718552580282994,-0.0034539573858267916,-0.003752706010372623,0.0031875237596060207,-0.007296758006038547
BTCUSDT,2025-02-01T09:30:00+00:00,-0.0005984570559599472,-0.00682760059173345,0.0019509605440434252,0.004923799346843899,-0.004869967016224676
BTCUSDT,2025-02-01T13:45:00+00:00,-0.0013034819764836403,0.005022500025809326,0.0018695109120846181,-0.001712550497002282,0.007851768659786259
BTCUSDT,2025-02-01T15:10:00+00:00,-0.0004613068831421046,0.00028177075926295197,-0.0014703988076716244,0.00024549871226135545,0.019278548539140086
BTCUSDT,2025-02-01T15:40:00+00:00,-0.00035090345700588215,0.0012557397945715987,0.0004803238847621528,0.005151477565642465,0.025726231979812126
BTCUSDT,2025-02-02T03:05:00+00:00,-0.0007010521618675467,-0.003907797506761181,-0.006163485643813977,0.00010356586998624936,-0.01027631764719068
BTCUSDT,2025-02-02T07:50:00+00:00,-0.00023634718162581045,0.00279968771762015,-0.00014913223847378836,0.008678325779517208,0.015069556842975864
BTCUSDT,2025-02-02T15:45:00+00:00,-0.0019210737490967427,0.005673041766854862,0.009714627322525675,0.007826530646965354,0.05346829890295441
BTCUSDT,2025-02-02T16:35:00+00:00,-0.004372223742223034,0.001653922765668283,0.008535608494539968,0.008568285317223742,0.058672223005259316
BTCUSDT,2025-02-02T17:20:00+00:00,-0.0010463759014697335,-0.009529702515312639,-0.001185390912856278,-0.005129425501812634,-0.0453713904501269
BTCUSDT,2025-02-02T17:30:00+00:00,-0.0013337924858603028,-0.009204089692633432,-0.0026498193041910372,-0.00583034763497581,-0.039962793914110034
BTCUSDT,2025-02-02T17:55:00+00:00,-0.0012062942066567925,-0.016027266976719592,-0.0013118131981335044,-0.002052913967639405,-0.03145544152593719
BTCUSDT,2025-02-02T18:20:00+00:00,-0.002865690449378098,-0.01719765701801272,-0.0029347441158408933,-0.0019622930173483787,-0.034356046417311915
