symbol,time,family,oi4,price4,fwd1h,fwd4h,fwd12h
BTCUSDT,2026-04-07T12:00:00+00:00,oi_expansion_continuation,8.223360718168107e-05,-0.004179211216340094,-0.0007293164119640122,0.0015810580862716248,-0.04999261724031783
BTCUSDT,2026-04-07T12:05:00+00:00,oi_contraction_reversal,-0.00030279094744585635,-0.007390889127271366,0.006100726190158598,-0.0004466020332375274,0.05324229015400958
BTCUSDT,2026-04-07T23:15:00+00:00,oi_expansion_continuation,0.0028125805852786743,0.040927182747757994,0.0053223630924230094,-0.004572871083525847,0.00034918981335155686
BTCUSDT,2026-04-07T23:25:00+00:00,oi_contraction_reversal,-0.00369266858693889,0.05906718465631175,0.01151286038594569,0.017638907129715116,0.015196102921789066
BTCUSDT,2026-04-08T01:05:00+00:00,oi_expansion_continuation,0.00013418617558129614,0.02630537947650972,-0.0009834659945013571,-0.00170249624220122,0.012405908737903591
BTCUSDT,2026-04-08T01:10:00+00:00,oi_contraction_reversal,-0.00783084771886718,0.02368312395306931,-0.0002988198267065167,0.0005007710709754081,-0.012343252283271496
BTCUSDT,2026-04-08T02:05:00+00:00,oi_expansion_continuation,0.0040607155063486534,0.0206385942046532,-0.004186030888012134,-0.0004099609752050128,-0.004289718054148931
BTCUSDT,2026-04-08T02:30:00+00:00,oi_contraction_reversal,-0.004059267400785643,0.0069322415816422435,-0.0005308967338338767,-0.006219374516967311,0.004582939157388965
BTCUSDT,2026-04-08T03:35:00+00:00,oi_expansion_continuation,0.0007701106294497282,-0.009720394204108756,-0.0033155554614887305,-0.004221729259257933,0.0018346949576009757
BTCUSDT,2026-04-08T03:50:00+00:00,oi_contraction_reversal,-9.912330359116152e-05,-0.009230669370172102,0.0035687622020943734,0.004083492881313825,-0.00039713867204432384
BTCUSDT,2026-04-08T04:00:00+00:00,oi_expansion_continuation,0.006362952231404136,-0.007637294437672862,-0.003194262022679568,-0.005748698707001195,-0.0001287114837427047
BTCUSDT,2026-04-08T04:15:00+00:00,oi_contraction_reversal,-0.00028181301868932267,-0.0066517963919488395,0.002344539194368676,0.004229576759419516,-0.001986146898543427
BTCUSDT,2026-04-08T04:25:00+00:00,oi_expansion_continuation,0.00045119885554502636,-0.00468998906572343,-0.0018347484463229168,-0.002441424219777999,0.002600121390865694
BTCUSDT,2026-04-08T04:35:00+00:00,oi_contraction_reversal,-0.0003423223043998825,-0.004637427830643903,0.001411362458794495,0.0019406558954780159,-0.002893715190514353
BTCUSDT,2026-04-08T06:15:00+00:00,oi_expansion_continuation,0.00021593739641462875,0.005076202009786387,-0.001283810222977029,-0.0034420898181985117,-0.006429096496258899
BTCUSDT,2026-07-06T11:55:00+00:00,oi_expansion_continuation,0.017428171270836373,-0.0090266150112303,0.012261775327286003,-0.016042346953802886,-0.02411722061736037
BTCUSDT,2026-07-06T12:30:00+00:00,oi_contraction_reversal,-0.0006670217733939668,-0.012429245370817736,-0.009182079657708328,0.022613103518102404,0.03208712634979957
BTCUSDT,2026-07-06T12:35:00+00:00,oi_expansion_continuation,0.00017889609415340743,-0.013532473566727961,0.007990599958193654,-0.025848350736327776,-0.03232760813043935
BTCUSDT,2026-07-06T12:40:00+00:00,oi_contraction_reversal,-0.0037270807860242884,-0.01760955573506375,-0.0025685313298264827,0.030791030776463273,0.036131192075074495
BTCUSDT,2026-07-06T12:55:00+00:00,oi_expansion_continuation,0.0004805418372955747,-0.018325793143444638,-0.0002486785853855612,-0.03148392579621105,-0.03876574175612161
BTCUSDT,2026-07-06T15:50:00+00:00,oi_contraction_reversal,-0.005024863627892521,0.008924176815391033,-0.003610647293973208,-0.005258499674238011,0.004987312031608961
BTCUSDT,2026-07-06T16:30:00+00:00,oi_expansion_continuation,0.0011181539081689792,0.022613103518102404,0.0031811817139840103,0.004472031633129893,-0.005433866636378575
BTCUSDT,2026-07-06T17:00:00+00:00,oi_contraction_reversal,-0.0016006539007291062,0.03437029570211696,0.0007045629765100601,-0.0006548144875691585,0.010741421393816177
BTCUSDT,2026-07-06T17:05:00+00:00,oi_expansion_continuation,0.0022026408477418217,0.034481040006149016,-0.0035932005721713905,0.008157670702249731,-0.013742801043188028
BTCUSDT,2026-07-06T17:10:00+00:00,oi_contraction_reversal,-0.000401044116199984,0.03521203266511127,0.002474284537154356,-0.007203717857584723,0.016329778031746473
BTCUSDT,2026-07-06T19:15:00+00:00,oi_expansion_continuation,0.003279253885409953,0.022239454559772883,-0.0036019051330208377,0.005147224149986292,-0.008102470571871974
BTCUSDT,2026-07-06T21:05:00+00:00,oi_contraction_reversal,-0.008520350895770043,0.008157670702249731,0.0013236470467229613,0.007024210595421914,0.019795345150106565
BTCUSDT,2026-07-07T01:10:00+00:00,oi_expansion_continuation,0.004502610011472357,-0.005287740462304803,0.002337941836060207,0.01824575542702645,0.009946653684533957
BTCUSDT,2026-07-07T04:20:00+00:00,oi_contraction_reversal,-0.0001122756837937864,-0.01639930096727443,-0.0033279330437880356,-0.0007932734902782396,0.012956067052517853
BTCUSDT,2026-07-07T09:30:00+00:00,oi_expansion_continuation,0.0007284553007480722,0.0007636018931951161,0.0013375340571851356,0.00012984935909067876,0.004892519101515932
BTCUSDT,2026-07-07T12:05:00+00:00,oi_contraction_reversal,-0.0033238596597258835,0.011429164519252261,0.006576582651681895,-0.0013044763766646042,0.004909920163139287
BTCUSDT,2026-07-07T16:05:00+00:00,oi_expansion_continuation,0.0014506359305151407,0.0013044763766646042,0.0035033727784769537,-0.0024782738399487785,-0.01627270817615392
BTCUSDT,2026-07-07T19:30:00+00:00,oi_contraction_reversal,-0.0011442670918880033,6.542177262521964e-05,0.001882348325437504,0.00325105076299972,0.01426485795005839
BTCUSDT,2026-07-07T19:40:00+00:00,oi_expansion_continuation,0.0005850744376456039,-0.0005822021542097911,0.0019132693932016566,0.0056029606299259635,0.01531843704457603
BTCUSDT,2026-07-07T19:45:00+00:00,oi_contraction_reversal,-0.002538429317123686,-0.0020232700954108513,-0.003766488706489997,-0.0069886605211686515,-0.01578110132255671
BTCUSDT,2026-07-08T02:05:00+00:00,oi_expansion_continuation,3.7298110453031535e-05,-0.00915830913325404,-0.00299385806350653,0.0031201128848792384,0.012268425614864183
BTCUSDT,2026-07-08T06:05:00+00:00,oi_contraction_reversal,-0.0017443679972482232,-0.0031201128848792384,-0.0003209665451682775,-0.011217292763865435,-0.006756360242017723
BTCUSDT,2026-07-08T09:00:00+00:00,oi_expansion_continuation,0.001358449713832493,-0.010886749776922467,0.002533737534244096,0.0028602566701485675,1.1274783383337897e-05
ETHUSDT,2026-01-05T06:05:00+00:00,oi_expansion_continuation,0.0016244789749940848,-0.010575245682001584,0.00020289827574361186,-0.005617569897867979,-0.015017028885391356
ETHUSDT,2026-01-05T06:35:00+00:00,oi_contraction_reversal,-0.000664829113787612,-0.011719141286621519,0.001506254368847119,0.005386626180252276,0.013374667909531419
ETHUSDT,2026-01-05T08:25:00+00:00,oi_expansion_continuation,0.0007491266668391188,0.0005635272501838675,-0.0015869456529801608,0.0022284763402075293,0.0294095244428941
ETHUSDT,2026-01-05T09:45:00+00:00,oi_contraction_reversal,-0.0021947614794288156,0.004569796881954391,-0.0004425668153139417,0.007443354082986887,-0.022608931705601187
ETHUSDT,2026-01-05T19:30:00+00:00,oi_expansion_continuation,0.00012936636433343092,0.014595415794042312,0.006033944833841542,0.0015116500355855174,-0.002313198880744688
ETHUSDT,2026-01-05T19:35:00+00:00,oi_contraction_reversal,-0.001025170461668037,0.011694105766237192,-0.010732929350019647,-0.003559304084749724,0.0013778747734453857
ETHUSDT,2026-01-05T19:40:00+00:00,oi_expansion_continuation,0.0034887865477583164,0.008284019071303694,0.0073592513525824075,0.003526655770645249,-0.00029833306621746355
ETHUSDT,2026-01-05T20:00:00+00:00,oi_contraction_reversal,-0.003039396242806879,0.011847053566978408,-0.0026272623795661355,0.002134644216850496,0.004264544061101734
ETHUSDT,2026-01-05T21:50:00+00:00,oi_expansion_continuation,0.0005006619866981398,0.009866044643886707,-0.0006936516333848906,-0.0075341481469178625,-0.00514834116500376
ETHUSDT,2026-01-05T21:55:00+00:00,oi_contraction_reversal,-0.004221656308598245,0.007621224629569554,-0.0005294063643587425,0.006186820901963908,0.004665185369605493
ETHUSDT,2026-01-06T00:00:00+00:00,oi_expansion_continuation,0.0024544017134510497,-0.002134644216850496,0.0027011244224397564,0.0013512007906858819,-0.002013012098099092
ETHUSDT,2026-01-06T00:20:00+00:00,oi_contraction_reversal,-0.00010003327476091772,-0.0066409509604761045,0.0047494911469764915,0.003447934116956096,0.007664509239132277
ETHUSDT,2026-01-06T00:25:00+00:00,oi_expansion_continuation,0.005994889062009872,-0.012440270654601352,-0.007027218038138428,-0.0017503546636834164,-0.006293816913225306
ETHUSDT,2026-01-06T02:15:00+00:00,oi_contraction_reversal,-2.007389857502215e-05,-0.008446245892106914,0.001735159847988669,0.0009481268792211057,0.022272498682243423
ETHUSDT,2026-01-06T02:20:00+00:00,oi_expansion_continuation,0.0007371174933826652,-0.008376121050086324,0.00022928181267331622,-0.0006549393195037645,-0.025247228773790733
ETHUSDT,2026-01-06T04:00:00+00:00,oi_contraction_reversal,-5.314686378845597e-05,-0.0013512007906858819,-0.00034598795849949193,-0.0007786990535653502,0.01530139657485239
ETHUSDT,2026-01-06T04:05:00+00:00,oi_expansion_continuation,0.0001889491417599116,0.002479620235931785,-0.0019990945097890277,-0.0008625545877924579,0.01092251903373619
ETHUSDT,2026-01-06T04:10:00+00:00,oi_contraction_reversal,-0.0004000403251073172,0.0043796776672493315,0.0018609997745184575,0.0030124068061306727,-0.011241373622389026
ETHUSDT,2026-01-06T04:15:00+00:00,oi_expansion_continuation,0.00015116681668785831,0.0032014388354728723,-0.0008898753171956815,-0.0024469715963190285,0.011729599153649932
ETHUSDT,2026-01-06T10:50:00+00:00,oi_contraction_reversal,-0.0018519985092486605,-0.004465744850531557,0.0021006105335069905,0.013760515871992066,0.01383076407725588
ETHUSDT,2026-01-06T11:25:00+00:00,oi_expansion_continuation,0.0008020444890958905,0.006113833637803405,0.00014477035503120825,0.017343027464690682,0.014499648248640386
ETHUSDT,2026-01-06T13:00:00+00:00,oi_contraction_reversal,-0.0010225455639028265,0.003031760955950231,-0.0029141950790598135,-0.005629796635937707,-0.010241030181281948
ETHUSDT,2026-01-07T00:50:00+00:00,oi_expansion_continuation,0.0002359210392064923,0.007238941751409994,-0.007727706887090628,-0.003493132223373212,-0.016191355185292963
ETHUSDT,2026-01-07T02:35:00+00:00,oi_contraction_reversal,-3.409098172154043e-05,-0.0020094167508436047,0.002188003919570796,-0.0032097992228298415,-0.022294355518966236
ETHUSDT,2026-01-07T02:50:00+00:00,oi_expansion_continuation,0.0008756476474328507,-0.001402844121655968,0.0009638761415819374,0.006289560462167872,0.025047838186256242
ETHUSDT,2026-01-07T04:45:00+00:00,oi_contraction_reversal,-3.125555018235751e-05,-0.0027433502142642043,-0.002879123715808742,-0.0016026226927564845,-0.030811678004860933
ETHUSDT,2026-01-07T05:05:00+00:00,oi_expansion_continuation,0.0004038841740521203,-0.0046459254339458215,0.001433603789546262,0.004468790602158587,0.029111145390316777
ETHUSDT,2026-01-07T09:10:00+00:00,oi_contraction_reversal,-7.748893978061959e-05,-0.006492397511080749,-0.007765931516921866,-0.00979053629545172,-0.028260925924495195
ETHUSDT,2026-01-07T09:15:00+00:00,oi_expansion_continuation,0.0011559586456058421,-0.008191407983405459,0.00721237429199552,0.006592464771422584,0.02734378072857694
ETHUSDT,2026-01-07T09:20:00+00:00,oi_contraction_reversal,-0.002720326118500037,-0.009991813258715867,-0.0052462747702200045,-0.0016201724278548074,-0.025348900643558103
ETHUSDT,2026-01-07T09:55:00+00:00,oi_expansion_continuation,0.003237565793879748,-0.014800286910351377,-0.005385376580526748,-0.003467018513778422,0.016048318967629312
ETHUSDT,2026-01-07T11:20:00+00:00,oi_contraction_reversal,-0.0010898410100460114,-0.010162282868467126,-0.002890544567519495,-0.02169701950927654,-0.014970196857041483
ETHUSDT,2026-04-06T13:20:00+00:00,oi_contraction_reversal,-0.00023305072075516578,-0.010996039003799257,0.006815351551490397,-0.0031559853409368296,-0.01365326098072038
ETHUSDT,2026-04-06T13:35:00+00:00,oi_expansion_continuation,0.00030002072952087607,-0.006315434090237056,-0.001253262928803286,0.0036752740539129193,0.016797131486476283
ETHUSDT,2026-04-06T18:20:00+00:00,oi_contraction_reversal,-0.00662726585142104,-0.005834881501004731,-0.0003033761116916442,-0.006167959602614466,-0.02074109528105369
ETHUSDT,2026-04-07T03:40:00+00:00,oi_expansion_continuation,0.0005525599923191407,0.002624673086423466,0.002042524055763721,-0.0026559843375006764,-0.01496630041308561
ETHUSDT,2026-04-07T11:00:00+00:00,oi_contraction_reversal,-0.00010275310840366239,-0.007960223092284372,0.0013518179693215618,-0.00813500133452734,0.06313629332790192
ETHUSDT,2026-04-07T11:10:00+00:00,oi_expansion_continuation,0.00020370393919218898,-0.006080207349955972,0.0024853649072751555,0.00887060305103029,-0.06559728248581348
ETHUSDT,2026-04-07T11:15:00+00:00,oi_contraction_reversal,-0.0006758369025560222,-0.0059852184875955165,-0.0023460081559345514,-0.005424232440687803,0.06616805384400376
ETHUSDT,2026-04-07T22:30:00+00:00,oi_expansion_continuation,0.005247547660014358,0.037627296076643835,0.03452092754609821,0.02593925025574871,0.03036633907461931
ETHUSDT,2026-07-06T04:00:00+00:00,oi_expansion_continuation,0.00247867176510795,-0.0032489983340947986,0.003333140582138033,0.0035329985560135536,-0.0026147519994813937
ETHUSDT,2026-07-06T05:25:00+00:00,oi_contraction_reversal,-0.00193240601964319,-0.012210774794266391,0.002692617091165988,-0.003025737664072935,0.015778730577805898
ETHUSDT,2026-07-06T05:55:00+00:00,oi_expansion_continuation,0.0001658217143463408,-0.006750116495491726,0.0026222465013489276,0.008767035557428743,-0.00791770122523651
ETHUSDT,2026-07-06T06:35:00+00:00,oi_contraction_reversal,-0.00023619314932207374,-0.006356741837383271,0.0001410528753144835,0.0004569391363249017,0.011562119529648274
ETHUSDT,2026-07-06T06:45:00+00:00,oi_expansion_continuation,3.761576604560366e-05,-0.005325887242938314,-0.0011869134588295774,0.00091209372513478,-0.012135060330515299
ETHUSDT,2026-07-06T06:50:00+00:00,oi_contraction_reversal,-0.0009002501476029027,-0.008193800883489111,0.001803618232347498,0.00010782997031351004,0.014140893996395475
ETHUSDT,2026-07-06T07:30:00+00:00,oi_expansion_continuation,0.0013040650308496237,-0.002555389282082743,0.002304673263324463,-0.001575403791119007,-0.013212006434352743
ETHUSDT,2026-07-06T07:40:00+00:00,oi_contraction_reversal,-5.6967822253942375e-05,-0.0007423614827380699,-0.004935546004770222,-0.0012910975089535377,0.011721619292162136
ETHUSDT,2026-07-06T07:55:00+00:00,oi_expansion_continuation,0.00023055173900327089,-0.0042219803754459705,0.0036672466412051505,0.006950342355286227,-0.011587262625741557
ETHUSDT,2026-07-06T08:15:00+00:00,oi_contraction_reversal,-7.721409627969423e-05,-0.00502600375080918,-0.0045805384085664735,-0.012305059070771365,0.008626775814981582
ETHUSDT,2026-07-06T08:20:00+00:00,oi_expansion_continuation,0.0006517054457637413,-0.004481372255499131,0.004795736080231504,0.012490080489483291,-0.009664806561654757
ETHUSDT,2026-07-06T10:55:00+00:00,oi_contraction_reversal,-0.00044320341847277827,0.0007895538282625161,0.006236304805561434,0.010848495892189045,-0.019778479687384335
ETHUSDT,2026-07-06T11:40:00+00:00,oi_expansion_continuation,0.0005302711728244928,-0.0012910975089535377,0.01865997822282695,-0.002699422024609759,-0.015475338688241193
ETHUSDT,2026-07-06T11:55:00+00:00,oi_contraction_reversal,-0.0012770196290155871,-0.006950342355286227,-0.010896601905809438,0.016174442384595263,0.022302640311901954
ETHUSDT,2026-07-06T16:00:00+00:00,oi_expansion_continuation,0.006953388899845609,0.026333548464802466,0.0027090049011593794,0.0009936932565079546,-0.009053704158522538
ETHUSDT,2026-07-06T16:55:00+00:00,oi_contraction_reversal,-7.920014000231848e-05,0.029328179805189012,0.002444879195495099,-0.00022320183118158904,0.014746287670681644
ETHUSDT,2026-07-06T17:50:00+00:00,oi_expansion_continuation,0.0014189912049015457,0.021664341572756537,0.0036461105640337907,0.0155797209404579,-0.008675889322116869
ETHUSDT,2026-07-06T18:10:00+00:00,oi_contraction_reversal,-0.0002629325864926224,0.02331569967974213,-0.003494292286489998,-0.013898114384163652,0.012671787836740552
ETHUSDT,2026-07-06T18:20:00+00:00,oi_expansion_continuation,0.0015909389496279092,0.02526446598274949,0.0026083610244949504,0.010160540441514872,-0.0138965813068723
ETHUSDT,2026-07-06T19:45:00+00:00,oi_contraction_reversal,-0.001969705589919923,0.0118504998327406,0.0013651078311242347,-0.0026595128831389363,0.012233682801675132
ETHUSDT,2026-07-06T20:05:00+00:00,oi_expansion_continuation,0.0018792885086240936,-0.0031879633559125436,-0.019188812937483795,-0.006134060321294903,0.010397411170527436
ETHUSDT,2026-07-06T21:05:00+00:00,oi_contraction_reversal,-0.0023929281049297146,0.015319888574117254,0.00572885757152869,0.016123439481496395,0.02869938624800266
ETHUSDT,2026-07-07T09:10:00+00:00,oi_expansion_continuation,0.000469792852588542,0.009117571223885058,0.003055777310836892,0.001458467222534459,0.006635192899455378
ETHUSDT,2026-07-07T17:45:00+00:00,oi_contraction_reversal,-0.000321272986534622,0.015280366730775114,0.005573355153197655,0.016183985130144407,0.030680409022504403
ETHUSDT,2026-07-07T18:05:00+00:00,oi_expansion_continuation,0.0002022544371242493,0.017753042318897648,-0.01342256995967086,-0.016545816542681047,-0.028918266666048145
ETHUSDT,2026-07-07T18:15:00+00:00,oi_contraction_reversal,-0.0008354180164846302,0.01857136733576774,0.014059102394005436,0.01607975424904045,0.029977884087254728
ETHUSDT,2026-07-07T18:35:00+00:00,oi_expansion_continuation,0.0015731538129247567,0.019193326090593887,-0.007623783587803956,-0.014386716823142964,-0.03144541059285834
ETHUSDT,2026-07-07T18:50:00+00:00,oi_contraction_reversal,-0.002817243709756831,0.0012315352799170572,-0.0005042278585921801,0.0075891031192383595,0.019838857269447285
ETHUSDT,2026-07-08T01:45:00+00:00,oi_expansion_continuation,0.0014009262547907692,-0.009528814427714248,0.0014409709873571428,0.004967609464645701,0.015264143631364168
ETHUSDT,2026-07-08T08:20:00+00:00,oi_contraction_reversal,-0.004289138994956102,-0.01286842683485904,-0.0019807905904319994,0.006453136754224931,0.0012502054096698192
BNBUSDT,2026-01-05T04:25:00+00:00,oi_contraction_reversal,-0.005477481122007237,-0.006330538795867456,0.0028411970029394613,0.00886594892999048,0.014026536241128006
BNBUSDT,2026-01-05T10:25:00+00:00,oi_expansion_continuation,0.003552801848269276,0.011828142701737732,-9.94656485151443e-05,-0.002146232196443337,0.009798447532531639
BNBUSDT,2026-01-05T16:00:00+00:00,oi_contraction_reversal,-0.0002765227652045003,-3.112976052731902e-05,-0.003287411737000946,0.006459301224335814,0.0017592278651242278
BNBUSDT,2026-01-05T17:40:00+00:00,oi_expansion_continuation,0.0002851009351170034,0.0023500824050946617,0.0017959292719258533,0.00717472746178569,0.0005042175745610077
BNBUSDT,2026-01-05T17:50:00+00:00,oi_contraction_reversal,-0.00016750871839391637,0.0032812451758838933,-0.0016531115316596086,-0.006442697864791434,0.0003971537368106034
BNBUSDT,2026-01-05T17:55:00+00:00,oi_expansion_continuation,0.0011986331572476194,0.003156721350769638,0.0018279930208665949,0.005967149032234529,-0.0013288970867634247
BNBUSDT,2026-01-05T23:25:00+00:00,oi_contraction_reversal,-4.850003767491677e-05,-0.0005260043516636296,-0.00294195346993246,-0.005121059138359412,0.00132234144513447
BNBUSDT,2026-01-06T09:25:00+00:00,oi_expansion_continuation,0.0008005238299833643,0.00960239647769123,0.00012590067364161154,0.0010010402048489155,-0.00016963186171583348
BNBUSDT,2026-01-06T14:05:00+00:00,oi_contraction_reversal,-0.00044073340970689104,0.0016943292137925176,-0.006809717331149576,0.018563014781374933,0.0086706591579498
BNBUSDT,2026-01-06T14:15:00+00:00,oi_expansion_continuation,0.010412014130318609,0.006808088786723382,0.002300722703515332,-0.02248293830866487,-0.01358615485291958
BNBUSDT,2026-01-06T16:35:00+00:00,oi_contraction_reversal,-0.00028756222909877104,-0.002477505423711046,-0.001202115949177158,-0.003805675522318134,0.00010991305888126215
BNBUSDT,2026-01-06T22:10:00+00:00,oi_expansion_continuation,3.9724611733629357e-05,0.015010084116049222,0.005539148951134311,-0.004765145943766908,-0.0019062392416236917
BNBUSDT,2026-01-06T22:30:00+00:00,oi_contraction_reversal,-0.00038981775194694285,0.012712068889417545,-0.006377665326677252,0.003632036851879688,0.002748729397133511
BNBUSDT,2026-01-06T22:40:00+00:00,oi_expansion_continuation,0.00023455989940150462,0.012720489861986626,0.006169455201631773,-0.001370080939473679,-0.0029996805198254247
BNBUSDT,2026-01-07T01:25:00+00:00,oi_contraction_reversal,-0.00016726048097963676,-0.005860149301718851,0.0013616668083763232,0.005260195492165599,-0.0005425610415092379
BNBUSDT,2026-01-07T01:45:00+00:00,oi_expansion_continuation,0.00011077835802035105,-0.006220837002672714,-0.004609727674165456,-0.006832213738062805,0.002137710847191401
BNBUSDT,2026-01-07T01:50:00+00:00,oi_contraction_reversal,-0.000698057997138032,-0.00672665460259223,0.005694826296607597,0.00696568331001078,-0.0023273920024631236
BNBUSDT,2026-01-07T02:05:00+00:00,oi_expansion_continuation,0.00021249405932812385,-0.0075239264011912515,-0.005467437895026104,-0.005434587283180411,0.008667372422934427
BNBUSDT,2026-01-07T03:10:00+00:00,oi_contraction_reversal,-0.0005240670955171206,-0.005987652317887963,-0.0034497529200931136,0.004452030497816134,-0.0141959345501731
BNBUSDT,2026-01-07T05:15:00+00:00,oi_expansion_continuation,0.0030516157517228183,0.007603380470688591,4.376846482812995e-05,0.0008994484737929765,-0.014721205203077702
BNBUSDT,2026-01-07T11:45:00+00:00,oi_contraction_reversal,-0.0013979009260243847,-0.007469209342767237,-0.004076077225011505,-0.011392737895908339,-0.012203556255937815
BNBUSDT,2026-04-06T04:00:00+00:00,oi_expansion_continuation,0.0005817873311683435,-0.006557755734364266,0.0018723865916969052,-0.004418422394824777,-0.011518789410521653
BNBUSDT,2026-04-06T04:35:00+00:00,oi_contraction_reversal,-0.0003753736983008607,-0.006118254711283833,0.00026218409354920326,0.006356052143186118,0.012071782145877685
BNBUSDT,2026-04-06T05:20:00+00:00,oi_expansion_continuation,0.0008061374762298264,-0.0006245576132440602,-0.0003409122142701858,-0.012477764748621074,-0.005588783939644445
BNBUSDT,2026-04-06T09:25:00+00:00,oi_contraction_reversal,-0.0007939039670312149,0.01133680079763245,0.0006578392310582875,0.003630422176252508,0.002686290898823593
